GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0046854	phosphatidylinositol phosphate biosynthetic process	37	0.008097165991902834	55/16283	0.07272727272727272	2.397202797202797	1.8358970709589497	0.0852002687822255	0.4570185066077284	0.4192418471063584	PIK3C3/PIK3C2G/PIP4K2A/ATM	4	23	-0.9514009117219514	0.3771917025459422
GO:0046856	phosphatidylinositol dephosphorylation	26	0.004048582995951417	27/16283	0.07407407407407407	2.4415954415954415	1.3260456477004987	0.19698943772200436	0.5272374591881928	0.4836565763920934	MTMR11/MTM1	2	15	-1.217104077454957	0.2919224573990932
GO:0046881	positive regulation of follicle-stimulating hormone secretion	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046887	positive regulation of hormone secretion	8	0.008097165991902834	143/16283	0.027972027972027972	0.9220010758472297	-0.16570854472584634	0.6344156807623317	0.7422655380241195	0.6809106648972724	SOX11/DYNLL1/UCN/PRKCA	4	46	-1.6445480922818967	0.19191947039630175
GO:0046888	negative regulation of hormone secretion	9	0.004048582995951417	67/16283	0.029850746268656716	0.983926521239954	-0.023319296878602885	0.6075587945059158	0.7266970360465228	0.6666290385924345	UCN/HADH	2	20	-1.5047861499067379	0.2202790227496219
GO:0046889	positive regulation of lipid biosynthetic process	19	0.008097165991902834	90/16283	0.044444444444444446	1.4649572649572649	0.7823672671061397	0.2915012657871721	0.5577295620457148	0.5116282347370301	STAR/APOE/APOA4/CHP1	4	51	-1.7477323285171273	0.1732997037596846
GO:0046890	regulation of lipid biosynthetic process	5	0.018218623481781375	178/16283	0.05056179775280899	1.6665946413137425	1.5817268684901633	0.09296055273849553	0.4771626476563424	0.4377208950650021	STAR/ASAH1/APOC1/MBTPS1/APOE/APOA4/ABCA3/PROX1/CHP1	9	100	-1.6101466655645644	0.19855115977771415
GO:0046902	regulation of mitochondrial membrane permeability	12	0.0020242914979757085	52/16283	0.019230769230769232	0.6338757396449705	-0.467732532334262	0.7990252093748833	0.8445200318768381	0.7747129119789982	BNIP3	1	31	-2.6361882613978387	0.07157267654627292
GO:0046903	secretion	8	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046907	intracellular transport	35	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046928	regulation of neurotransmitter secretion	18	0.008097165991902834	79/16283	0.05063291139240506	1.6689386562804283	1.0542139509292048	0.2182934987647462	0.5272374591881928	0.4836565763920934	RAP1A/PREPL/SEPTIN5/SLC18A3	4	15	-0.5239568968950118	0.5621015002159737
GO:0046929	negative regulation of neurotransmitter secretion	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046931	pore complex assembly	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046940	nucleoside monophosphate phosphorylation	11	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046949	fatty-acyl-CoA biosynthetic process	8	0.0020242914979757085	26/16283	0.038461538461538464	1.267751479289941	0.24167870621071444	0.5514057004586312	0.6907220716425203	0.6336277261548509	ACSL1	1	26	-2.4602975949341745	0.08530602840977479
GO:0046951	ketone body biosynthetic process	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046985	positive regulation of hemoglobin biosynthetic process	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0047496	vesicle transport along microtubule	21	0.004048582995951417	49/16283	0.04081632653061224	1.3453689167974883	0.42826102783765124	0.4404248813340488	0.6251988606638281	0.5735205935073215	KIF3B/PAFAH1B1	2	9	-0.7062784536889664	0.4753701321089339
GO:0047497	mitochondrion transport along microtubule	10	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048006	antigen processing and presentation, endogenous lipid antigen via MHC class Ib	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048007	antigen processing and presentation, exogenous lipid antigen via MHC class Ib	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048008	platelet-derived growth factor receptor signaling pathway	32	0.016194331983805668	55/16283	0.14545454545454545	4.794405594405594	4.985774528039671	2.356603440417017e-4	0.061937968496422253	0.05681824246286745	HIP1/VEGFA/IQGAP1/PTPN2/CBLB/RGS14/LRIG2/F3	8	14	0.23818315515188498	1.0593712897558774
GO:0048009	insulin-like growth factor receptor signaling pathway	32	0.006072874493927126	51/16283	0.058823529411764705	1.938914027149321	1.1878591180546523	0.20109471618993974	0.5272374591881928	0.4836565763920934	MAP2K2/COL6A1/ERCC2	3	8	-0.18303030992441854	0.7580324993953234
GO:0048010	vascular endothelial growth factor receptor signaling pathway	31	0.004048582995951417	57/16283	0.03508771929824561	1.156545209176788	0.209416795903296	0.5196249391601014	0.6735631165189666	0.6178871118549832	VEGFA/EMILIN1	2	26	-1.7671504143742292	0.16999905579757538
GO:0048011	neurotrophin TRK receptor signaling pathway	15	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048012	hepatocyte growth factor receptor signaling pathway	8	0.0020242914979757085	11/16283	0.09090909090909091	2.9965034965034967	1.1716178702812767	0.28751405206189007	0.5533178593762497	0.5075811986776826	PTPN2	1	6	-0.9939605261407474	0.3621403731022766
GO:0048013	ephrin receptor signaling pathway	49	0.0020242914979757085	50/16283	0.02	0.6592307692307693	-0.42686054944210333	0.7862108152277185	0.8367909692547839	0.7676227253821303	NCK1	1	29	-2.5694968868991666	0.07649942480728626
GO:0048015	phosphatidylinositol-mediated signaling	23	0.006072874493927126	23/16283	0.13043478260869565	4.299331103678929	2.8007193114511755	0.03132217806591917	0.34565327123039047	0.3170819426211251	PIK3C3/PIK3C2G/PLCH2	3	3	0.7977989430873077	1.5381715290872124
GO:0048022	negative regulation of melanin biosynthetic process	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048023	positive regulation of melanin biosynthetic process	10	0.0020242914979757085	9/16283	0.1111111111111111	3.6623931623931623	1.4131436958655526	0.24220494943830873	0.5272374591881928	0.4836565763920934	ATP7A	1	7	-1.1481112059680056	0.31214185026696134
GO:0048024	regulation of mRNA splicing, via spliceosome	18	0.0020242914979757085	108/16283	0.009259259259259259	0.3051994301994302	-1.2814153919901061	0.9645073486443969	0.9684097420907861	0.888362031646155	NOVA2	1	63	-3.345335783304225	0.03524108238491985
GO:0048025	negative regulation of mRNA splicing, via spliceosome	22	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048026	positive regulation of mRNA splicing, via spliceosome	31	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048034	heme O biosynthetic process	9	0.004048582995951417	9/16283	0.2222222222222222	7.3247863247863245	3.3570668858443304	0.028710443716409597	0.33590506730241004	0.30813951477269697	ALAS1/HMBS	2	0	0	0
GO:0048041	focal adhesion assembly	29	0.006072874493927126	85/16283	0.03529411764705882	1.1633484162895926	0.26707530378781974	0.4788415870975826	0.648588935123557	0.5949772695033089	VEGFA/SLK/ACTN3	3	15	-0.8116389693467926	0.43069041597448987
GO:0048048	embryonic eye morphogenesis	10	0.008097165991902834	35/16283	0.11428571428571428	3.767032967032967	2.8986010001670093	0.020836661054740083	0.31794452062491746	0.29166356761685236	FOXF2/SOX11/TBX2/PROX1	4	2	1.490946123647253	2.1965331226800284
GO:0048066	developmental pigmentation	8	0.004048582995951417	46/16283	0.043478260869565216	1.4331103678929764	0.5203129533084919	0.4089169917182176	0.6049713259966728	0.5549650451571867	SOX10/DCT	2	17	-1.3422672204089632	0.25836853447397246
GO:0048102	autophagic cell death	5	0.004048582995951417	9/16283	0.2222222222222222	7.3247863247863245	3.3570668858443304	0.028710443716409597	0.33590506730241004	0.30813951477269697	BNIP3/CDKN1B	2	4	0.1046517625273624	0.9572737207069218
GO:0048103	somatic stem cell division	9	0.0020242914979757085	11/16283	0.09090909090909091	2.9965034965034967	1.1716178702812767	0.28751405206189007	0.5533178593762497	0.5075811986776826	ZFP36L2	1	0	0	0
GO:0048143	astrocyte activation	17	0.0020242914979757085	23/16283	0.043478260869565216	1.4331103678929764	0.3676565137688061	0.5079000526527364	0.6669602922062604	0.6118300699169558	PSEN1	1	5	-0.8116389693467926	0.43069041597448987
GO:0048144	fibroblast proliferation	39	0.0020242914979757085	107/16283	0.009345794392523364	0.3080517613227894	-1.2701937317087437	0.9633892916510499	0.9674931863971673	0.8875212374629593	DACH1	1	0	0	0
GO:0048146	positive regulation of fibroblast proliferation	52	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048147	negative regulation of fibroblast proliferation	35	0.0020242914979757085	34/16283	0.029411764705882353	0.9694570135746605	-0.03153389924241528	0.649556458912905	0.7493659661791894	0.6874241792778454	DACH1	1	12	-1.6871077067006928	0.1840137382365935
GO:0048148	behavioral response to cocaine	16	0.0020242914979757085	15/16283	0.06666666666666667	2.197435897435897	0.8206743474356699	0.3701815868327417	0.5864940127407181	0.5380150467939077	FADD	1	0	0	0
GO:0048149	behavioral response to ethanol	10	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048167	regulation of synaptic plasticity	55	0.02631578947368421	199/16283	0.06532663316582915	2.1532663316582914	2.8953372430065736	0.007831337127762175	0.22223927447723593	0.20386921445040182	ITPR3/GRIN2C/CPLX2/ATF4/GRM2/CDC20/APOE/CAMK2G/PSEN1/F2R/RGS14/SLC18A3/LGMN	13	27	0.06691143454451537	0.9294693835418029
GO:0048168	regulation of neuronal synaptic plasticity	26	0.006072874493927126	60/16283	0.05	1.6480769230769232	0.8895628460256567	0.2739438632526292	0.5533178593762497	0.5075811986776826	GRIN2C/APOE/CAMK2G	3	5	0.286973319321317	1.098045358515123
GO:0048169	regulation of long-term neuronal synaptic plasticity	16	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048170	positive regulation of long-term neuronal synaptic plasticity	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048172	regulation of short-term neuronal synaptic plasticity	14	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048193	Golgi vesicle transport	10	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048205	COPI coating of Golgi vesicle	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048208	COPII vesicle coating	26	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048227	plasma membrane to endosome transport	8	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048240	sperm capacitation	25	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048245	eosinophil chemotaxis	26	0.004048582995951417	25/16283	0.08	2.636923076923077	1.4487877103970048	0.17491525726619706	0.5272374591881928	0.4836565763920934	XCL2/LGALS3	2	8	-0.5884954180325829	0.5299984908216288
GO:0048246	macrophage chemotaxis	16	0.004048582995951417	42/16283	0.047619047619047616	1.5695970695970693	0.6537715922427025	0.36562128923499504	0.5864940127407181	0.5380150467939077	SLAMF1/LGALS3	2	8	-0.5884954180325829	0.5299984908216288
GO:0048247	lymphocyte chemotaxis	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048251	elastic fiber assembly	11	0.004048582995951417	11/16283	0.18181818181818182	5.993006993006993	2.930070610791004	0.04214687790030265	0.37025107241979	0.33964651595086615	EMILIN1/ATP7A	2	5	-0.11849178878684731	0.8001144887859414
GO:0048254	snoRNA localization	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048255	mRNA stabilization	38	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048260	positive regulation of receptor-mediated endocytosis	22	0.006072874493927126	54/16283	0.05555555555555555	1.8311965811965811	1.0821682435758455	0.2249164544702277	0.5272374591881928	0.4836565763920934	HIP1/VEGFA/ANXA2	3	37	-1.714506680888807	0.17909359552889975
GO:0048261	negative regulation of receptor-mediated endocytosis	8	0.004048582995951417	29/16283	0.06896551724137931	2.273209549071618	1.21383259584829	0.2193762413081964	0.5272374591881928	0.4836565763920934	APOC1/ANXA2	2	22	-1.6000963297110629	0.20053039608315612
GO:0048263	determination of dorsal identity	6	0.0020242914979757085	8/16283	0.125	4.1201923076923075	1.5613702278993533	0.21848333769143125	0.5272374591881928	0.4836565763920934	DDIT3	1	2	0.1046517625273624	0.9572737207069218
GO:0048265	response to pain	17	0.006072874493927126	35/16283	0.08571428571428572	2.8252747252747255	1.9120636462579041	0.08896386044207981	0.4722029404001061	0.4331711518901682	SLC6A2/UCN/COL6A1	3	0	0	0
GO:0048266	behavioral response to pain	17	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048268	clathrin coat assembly	17	0.004048582995951417	18/16283	0.1111111111111111	3.6623931623931623	1.999039820588204	0.1021317664801532	0.49747032949785364	0.45634996571003633	HIP1/CLTA	2	11	-0.9069491491511175	0.39351869155711966
GO:0048278	vesicle docking	21	0.006072874493927126	61/16283	0.04918032786885246	1.621059268600252	0.8595790136487474	0.2822352545514626	0.5533178593762497	0.5075811986776826	CPLX2/VTI1B/STX7	3	10	-0.4061738612386283	0.6247520682014973
GO:0048280	vesicle fusion with Golgi apparatus	9	0.0020242914979757085	9/16283	0.1111111111111111	3.6623931623931623	1.4131436958655526	0.24220494943830873	0.5272374591881928	0.4836565763920934	VTI1B	1	0	0	0
GO:0048286	lung alveolus development	45	0.010121457489878543	53/16283	0.09433962264150944	3.109579100145138	2.7209121902732494	0.02188305246957266	0.31874932584856785	0.2924018485040499	MAN2A1/ITGB6/COL6A1/TCF21/ATP7A	5	4	1.0209424944015175	1.7450615089203485
GO:0048298	positive regulation of isotype switching to IgA isotypes	6	0.004048582995951417	6/16283	0.3333333333333333	10.987179487179485	4.327841386922755	0.01270585040412402	0.26025544688334923	0.238743010826295	PMS2/MSH2	2	2	0.7977989430873077	1.5381715290872124
GO:0048304	positive regulation of isotype switching to IgG isotypes	11	0.004048582995951417	11/16283	0.18181818181818182	5.993006993006993	2.930070610791004	0.04214687790030265	0.37025107241979	0.33964651595086615	PMS2/MSH2	2	0	0	0
GO:0048311	mitochondrion distribution	8	0.004048582995951417	19/16283	0.10526315789473684	3.4696356275303644	1.9051801006212727	0.11194340185847469	0.5119429095661573	0.46962625783498135	PKD1/MTM1	2	9	-0.7062784536889664	0.4753701321089339
GO:0048312	intracellular distribution of mitochondria	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048318	axial mesoderm development	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048333	mesodermal cell differentiation	11	0.0020242914979757085	30/16283	0.03333333333333333	1.0987179487179486	0.09572602370952006	0.6035005348087482	0.7234947931917742	0.6636914896969359	TBX6	1	5	-0.8116389693467926	0.43069041597448987
GO:0048339	paraxial mesoderm development	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048341	paraxial mesoderm formation	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048382	mesendoderm development	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048384	retinoic acid receptor signaling pathway	21	0.004048582995951417	33/16283	0.06060606060606061	1.9976689976689976	1.0147447227263717	0.26463680479381635	0.5399203204591799	0.49529108595563337	SP100/DHRS3	2	9	-0.7062784536889664	0.4753701321089339
GO:0048386	positive regulation of retinoic acid receptor signaling pathway	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048387	negative regulation of retinoic acid receptor signaling pathway	9	0.0020242914979757085	8/16283	0.125	4.1201923076923075	1.5613702278993533	0.21848333769143125	0.5272374591881928	0.4836565763920934	DHRS3	1	6	-0.9939605261407474	0.3621403731022766
GO:0048388	endosomal lumen acidification	14	0.0020242914979757085	14/16283	0.07142857142857142	2.354395604395604	0.8967454074668997	0.35045858866446145	0.576355858232625	0.5287149012620095	ATP6V0B	1	3	-0.300813345580802	0.6853015342455059
GO:0048468	cell development	20	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048469	cell maturation	32	0.012145748987854251	192/16283	0.03125	1.0300480769230769	0.07408253188472302	0.5287030754284323	0.677950774313668	0.6219120905631216	AURKA/VEGFA/RB1/SOX10/TBX6/ERCC2	6	21	-0.4549640254080603	0.5981577959227709
GO:0048477	oogenesis	40	0.004048582995951417	99/16283	0.020202020202020204	0.6658896658896659	-0.5897997829453386	0.8068490127559834	0.8503113757587085	0.7800255495881081	AURKA/ATM	2	3	0.39233383497914326	1.1838595140360066
GO:0048484	enteric nervous system development	12	0.0020242914979757085	12/16283	0.08333333333333333	2.7467948717948714	1.070694190018529	0.30914434079599984	0.5577295620457148	0.5116282347370301	SOX10	1	0	0	0
GO:0048485	sympathetic nervous system development	16	0.0020242914979757085	22/16283	0.045454545454545456	1.4982517482517483	0.4136438617488603	0.4924819405204637	0.65743271504926	0.6030900320672902	SOX11	1	1	0.7977989430873077	1.5381715290872124
GO:0048488	synaptic vesicle endocytosis	41	0.008097165991902834	77/16283	0.05194805194805195	1.7122877122877125	1.1081611867664585	0.20554414956781297	0.5272374591881928	0.4836565763920934	PIK3C3/SH3GL2/CLTA/AP2A2	4	9	-0.013131273129021036	0.8721189225696002
GO:0048489	synaptic vesicle transport	17	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048490	anterograde synaptic vesicle transport	17	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048496	maintenance of animal organ identity	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048499	synaptic vesicle membrane organization	5	0.004048582995951417	34/16283	0.058823529411764705	1.938914027149321	0.9693754211557282	0.275981330955375	0.5533178593762497	0.5075811986776826	CPLX2/DOC2A	2	1	1.490946123647253	2.1965331226800284
GO:0048511	rhythmic process	66	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048512	circadian behavior	8	0.0020242914979757085	43/16283	0.023255813953488372	0.7665474060822899	-0.27113148730762937	0.7345921283629092	0.8021310526241586	0.7358277602796601	USP2	1	0	0	0
GO:0048513	animal organ development	20	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048514	blood vessel morphogenesis	19	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048515	spermatid differentiation	8	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048525	negative regulation of viral process	5	0.010121457489878543	93/16283	0.053763440860215055	1.7721257237386272	1.3208275186712166	0.15225237524379678	0.5208530867446661	0.4777999293260776	ISG20/IFITM3/SETDB1/SP100/PROX1	5	67	-1.7974557638695579	0.16497067577994878
GO:0048535	lymph node development	21	0.0020242914979757085	21/16283	0.047619047619047616	1.5695970695970693	0.46198774213030397	0.47658176793149276	0.6460848291538207	0.5926801502468158	FADD	1	0	0	0
GO:0048536	spleen development	39	0.004048582995951417	40/16283	0.05	1.6480769230769232	0.7258777226998498	0.34351287416811105	0.576355858232625	0.5287149012620095	TCF21/FADD	2	1	1.490946123647253	2.1965331226800284
GO:0048538	thymus development	48	0.010121457489878543	50/16283	0.1	3.2961538461538464	2.876249977617784	0.017385764582298967	0.29045513545390367	0.26644642553554504	ATM/MAP2K2/PSEN1/FADD/MAFB	5	2	1.714089674961463	2.415251393062838
GO:0048539	bone marrow development	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048541	Peyer's patch development	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048545	response to steroid hormone	21	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048546	digestive tract morphogenesis	15	0.006072874493927126	47/16283	0.06382978723404255	2.1039279869067102	1.3405721373397304	0.17037914480657765	0.524029789799748	0.48071404951435276	SOX11/SOX10/TCF21	3	5	0.286973319321317	1.098045358515123
GO:0048549	positive regulation of pinocytosis	5	0.0020242914979757085	7/16283	0.14285714285714285	4.708791208791208	1.7359915286434637	0.19402070740500166	0.5272374591881928	0.4836565763920934	CDC42	1	3	-0.300813345580802	0.6853015342455059
GO:0048557	embryonic digestive tract morphogenesis	17	0.004048582995951417	16/16283	0.125	4.1201923076923075	2.208653852417002	0.08330216455776172	0.45416811154003756	0.41662706263727506	SOX11/TCF21	2	2	0.7977989430873077	1.5381715290872124
GO:0048565	digestive tract development	30	0.01417004048582996	131/16283	0.05343511450381679	1.7613035819142688	1.5474634685888493	0.10394422357646421	0.4990804624878093	0.457827006834271	FOXF2/PKD1/SOX11/RB1/SOX10/CYP1A1/TCF21	7	26	-0.514387445878861	0.5669947554863233
GO:0048566	embryonic digestive tract development	16	0.006072874493927126	32/16283	0.09375	3.090144230769231	2.0933952626019416	0.07196753586733358	0.4418218877517695	0.4053013644632519	FOXF2/SOX11/TCF21	3	8	-0.18303030992441854	0.7580324993953234
GO:0048568	embryonic organ development	32	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048589	developmental growth	23	0	0	0	0	0	1	1	1		0	0	0	0
GO:0048593	camera-type eye morphogenesis	21	0.016194331983805668	134/16283	0.05970149253731343	1.967853042479908	1.9898898593815575	0.05156485934459062	0.3920478571700256	0.35964160185558636	FOXF2/VEGFA/MAN2A1/SOX11/ATF4/TBX2/RHO/PROX1	8	10	0.574655391773098	1.3389798179380668
GO:0048596	embryonic camera-type eye morphogenesis	14	0.008097165991902834	26/16283	0.15384615384615385	5.071005917159764	3.6745845275794817	0.007363919669766411	0.22223927447723593	0.20386921445040182	FOXF2/SOX11/TBX2/PROX1	4	2	1.490946123647253	2.1965331226800284
GO:0048598	embryonic morphogenesis	11	0	0	0	0	0	1	1	1		0	0	0	0
