drug_target1	drug_name	drug_gene	moa	enriched_pathway	drug_target2	tg_int_weight	disease_target1	disease_target2	drug_gene1	drug_gene2
ACTC1	dexamethasone	IGFBP3	Corticosteroid agonist	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	TSC22D3	Corticosteroid agonist	regulation of cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Glucocorticoid receptor agonist	regulation of cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Glucocorticoid receptor agonist	negative regulation of cytokine secretion	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	TSC22D3	Glucocorticoid receptor agonist	regulation of cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	TSC22D3	Corticosteroid agonist	negative regulation of cytokine secretion	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	TSC22D3	Cytochrome P450 inhibitor	regulation of cytokinesis	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	TSC22D3	Corticosteroid agonist	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IER3	Glucocorticoid receptor modulator	negative regulation of cytokine secretion	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Glucocorticoid receptor modulator	regulation of cytokinesis	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Glucocorticoid receptor agonist	negative regulation of cytokine secretion	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Glucocorticoid receptor agonist	regulation of cytokinesis	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Glucocorticoid receptor modulator	regulation of cytokinesis	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IER3	Corticosteroid agonist	regulation of cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IER3	Corticosteroid agonist	negative regulation of cytokine secretion	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	TSC22D3	Corticosteroid agonist	regulation of cytokinesis	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IER3	Glucocorticoid receptor modulator	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IER3	Cytochrome P450 inhibitor	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IER3	Glucocorticoid receptor modulator	regulation of cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IER3	Corticosteroid agonist	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	TSC22D3	Glucocorticoid receptor modulator	regulation of cytokinesis	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Glucocorticoid receptor modulator	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Glucocorticoid receptor modulator	regulation of cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	TSC22D3	Cytochrome P450 inhibitor	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Glucocorticoid receptor agonist	regulation of cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Corticosteroid agonist	regulation of cytokinesis	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Cytochrome P450 inhibitor	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	TSC22D3	Glucocorticoid receptor agonist	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	TSC22D3	Cytochrome P450 inhibitor	regulation of cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Glucocorticoid receptor modulator	regulation of cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Corticosteroid agonist	regulation of cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	TSC22D3	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Glucocorticoid receptor agonist	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Cytochrome P450 inhibitor	regulation of cytokinesis	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Glucocorticoid receptor agonist	regulation of cytokinesis	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Glucocorticoid receptor modulator	negative regulation of cytokine secretion	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IER3	Glucocorticoid receptor agonist	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Glucocorticoid receptor modulator	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Corticosteroid agonist	regulation of cytokinesis	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Glucocorticoid receptor modulator	negative regulation of cytokine secretion	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Glucocorticoid receptor agonist	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	IGFBP3	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Corticosteroid agonist	negative regulation of cytokine secretion	UBC	0.993	0	0	0	0
ACTC1	dexamethasone	MUC1	Corticosteroid agonist	cytokine production involved in inflammatory response	UBC	0.993	0	0	0	0
ADRA2A	dopamine	RBM34	Dopamine receptor agonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
ADRA2A	dopamine	HMOX1	Dopamine receptor agonist	regulation of cytokinesis	NA	NA	0	0	0	0
ADRA2A	dopamine	SUV39H1	Dopamine receptor agonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
ADRA2A	dopamine	SUV39H1	Dopamine receptor agonist	regulation of cytokinesis	NA	NA	0	0	0	0
ADRA2A	dopamine	STUB1	Dopamine receptor agonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
ADRA2A	dopamine	RBM34	Dopamine receptor agonist	regulation of cytokinesis	NA	NA	0	0	0	0
ADRA2A	dopamine	HMOX1	Dopamine receptor agonist	positive regulation of cytokinesis	NA	NA	0	0	0	0
ADRA2A	dopamine	STUB1	Dopamine receptor agonist	regulation of cytokinesis	NA	NA	0	0	0	0
APOB	quercetin	SIRT3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	UBC	0.979	0	0	0	0
APOB	quercetin	LAMA3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	UBC	0.979	0	0	0	0
APOB	quercetin	SIRT3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	UBC	0.979	0	0	0	0
APOB	quercetin	MVP	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	UBC	0.979	0	0	0	0
APOB	quercetin	LAMA3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	UBC	0.979	0	0	0	0
APOB	quercetin	ATP6V1D	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	UBC	0.979	0	0	0	0
APOB	quercetin	ATP6V1D	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	UBC	0.979	0	0	0	0
APOB	quercetin	MVP	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	UBC	0.979	0	0	0	0
CAMK2A	curcumin	ABHD4	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	Cyclooxygenase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	Cyclooxygenase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Cyclooxygenase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Cyclooxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	NFkB pathway inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	NFkB pathway inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	NFkB pathway inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	NFkB pathway inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	NFkB pathway inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	NFkB pathway inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	NFkB pathway inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Histone acetyltransferase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Histone acetyltransferase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Histone acetyltransferase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Histone acetyltransferase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	CDC45	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	HMOX1	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	Lipoxygenase inhibitor	cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	ABHD4	Lipoxygenase inhibitor	regulation of cytokine production involved in inflammatory response	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Lipoxygenase inhibitor	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CAMK2A	curcumin	AKR7A2	Lipoxygenase inhibitor	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CD34	quercetin	SIRT3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
CD34	quercetin	ATP6V1D	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
CD34	quercetin	SIRT3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
CD34	quercetin	MVP	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
CD34	quercetin	ATP6V1D	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
CD34	quercetin	LAMA3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
CD34	quercetin	MVP	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
CD34	quercetin	LAMA3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	NA	NA	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	UBC	0.991	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	ORC5	0.780571	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CDK1	0.965572	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CDK2	0.923308	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CHEK1	0.999	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CCNB1	0.854092	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	UBC	0.991	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	ORC5	0.780571	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CDK1	0.965572	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CDK2	0.923308	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CHEK1	0.999	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CCNB1	0.854092	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	UBC	0.991	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	ORC5	0.780571	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CDK1	0.965572	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CDK2	0.923308	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CHEK1	0.999	0	0	0	0
CDC25C	quercetin	SIRT3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CCNB1	0.854092	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	UBC	0.991	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	ORC5	0.780571	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CDK1	0.965572	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CDK2	0.923308	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CHEK1	0.999	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CCNB1	0.854092	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	UBC	0.991	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	ORC5	0.780571	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CDK1	0.965572	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CDK2	0.923308	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CHEK1	0.999	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CCNB1	0.854092	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	UBC	0.991	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	ORC5	0.780571	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CDK1	0.965572	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CDK2	0.923308	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CHEK1	0.999	0	0	0	0
CDC25C	quercetin	ATP6V1D	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CCNB1	0.854092	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	UBC	0.991	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	ORC5	0.780571	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CDK1	0.965572	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CDK2	0.923308	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CHEK1	0.999	0	0	0	0
CDC25C	quercetin	MVP	Polar auxin transport inhibitor	regulation of cytokine biosynthetic process	CCNB1	0.854092	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	UBC	0.991	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	ORC5	0.780571	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CDK1	0.965572	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CDK2	0.923308	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CHEK1	0.999	0	0	0	0
CDC25C	quercetin	LAMA3	Polar auxin transport inhibitor	myeloid leukocyte cytokine production	CCNB1	0.854092	0	0	0	0
CEL	resveratrol	CDC20	Cytochrome P450 inhibitor	negative regulation of cytokine secretion	NA	NA	0	0	0	0
CEL	resveratrol	CDC20	Cytochrome P450 inhibitor	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
CEL	resveratrol	TIPARP	SIRT activator	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
CEL	resveratrol	TIPARP	SIRT activator	cytokine secretion involved in immune response	NA	NA	0	0	0	0
CEL	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine secretion	NA	NA	0	0	0	0
CEL	resveratrol	TIMELESS	SIRT activator	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
CEL	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CEL	resveratrol	CDC20	SIRT activator	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CEL	resveratrol	CDC20	SIRT activator	negative regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
CEL	resveratrol	CDC20	SIRT activator	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CEL	resveratrol	TIPARP	SIRT activator	negative regulation of cytokine production involved in immune response	NA	NA	0	0	0	0
CEL	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine production involved in immune response	NA	NA	0	0	0	0
CEL	resveratrol	CDKN1A	SIRT activator	negative regulation of cytokine secretion	NA	NA	0	0	0	0
CEL	resveratrol	CDKN1A	SIRT activator	regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
CEL	resveratrol	CDC20	SIRT activator	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
CEL	resveratrol	CDKN1A	SIRT activator	negative regulation of response to cytokine stimulus	NA	NA	0	0	0	0
CEL	resveratrol	TIPARP	Cytochrome P450 inhibitor	negative regulation of cytokine secretion involved in immune response	NA	NA	0	0	0	0
CEL	resveratrol	CDC20	Cytochrome P450 inhibitor	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
CEL	resveratrol	TIPARP	SIRT activator	myeloid leukocyte cytokine production	NA	NA	0	0	0	0
CEL	resveratrol	TIPARP	SIRT activator	negative regulation of cytokine-mediated signaling pathway	NA	NA	0	0	0	0
CEL	resveratrol	TIMELESS	SIRT activator	negative regulation of cytokine production involved in immune response	NA	NA	0	0	0	0
