Unnamed: 0	GSM1565955	GSM1565956	GSM1565957	GSM1565958	GSM1565959	GSM1565960	GSM1565961	GSM1565962	GSM1565963	GSM1565964	GSM1565965	GSM1565966
OR5AU1	128	21	166	38	396	41	155	35	104	22	62	36
MINAR1	30	39	17	81	82	105	60	142	50	76	44	43
PDILT	2	2	3	4	2	3	3	3	2	3	4	5
UMOD	0	0	0	0	0	0	0	0	0	0	0	0
GP2	4	6	9	3	3	2	8	9	9	4	13	14
SLC33A1	1652	1597	1425	2886	2445	3095	2806	3805	2965	4361	3419	2157
SNUPN	842	1351	634	1445	730	993	716	963	1076	1622	1144	1257
CRADD	231	285	313	415	264	256	321	300	532	416	442	307
SIN3A	6080	2658	5388	4083	4533	4025	8945	5280	9817	5848	9208	3026
ARL13B	488	157	648	484	767	651	918	911	1636	730	1142	306
RNASE2	339	158	53	145	151	138	162	164	447	355	148	179
ELSPBP1	0	0	0	0	0	0	0	0	0	0	0	0
RNASE3	31	22	5	18	13	5	19	11	64	48	18	21
PTK2	153	495	55	62	233	258	200	173	131	182	248	101
RSPH10B2	6	4	12	45	19	27	33	27	31	27	12	9
PTAFR	1928	9173	1370	27971	1894	9402	1110	19644	13231	34787	8246	17759
PTPN9	3100	3494	3246	6477	3959	5861	4119	7808	7148	8200	5207	3853
RNASE6	3270	58395	2693	48558	15145	32483	349	21043	3412	28207	2127	34451
NPR1	6551	36154	1666	17108	15308	37235	1819	26509	1706	23007	2177	23115
KCNK9	0	9	2	5	0	6	1	4	4	1	0	5
CXCL8	26494	345	146606	798	6277	885	204961	721	903177	2697	818524	786
SCN9A	82	3274	675	15581	3509	13572	342	22712	1012	13001	1308	9525
RASSF6	74	11	70	8	37	11	52	14	191	12	66	31
COL22A1	51	153	1	5	69	70	8	29	21	1	32	30
SDC2	9137	38065	14407	33168	28052	34139	5671	33705	56314	54743	20962	23086
CD52	14039	55521	177	2094	15354	31279	1205	9988	565	7688	857	3747
MMGT1	1757	2055	1924	2947	2420	2835	2747	3111	4542	3147	3388	1647
SPRR1B	0	0	0	0	0	0	0	0	0	0	0	0
SPRR1A	0	0	0	0	0	0	0	0	0	0	0	0
OR4K14	0	0	0	0	0	0	0	0	0	0	0	0
OR4K15	0	0	0	0	0	0	0	0	0	0	0	0
TM2D2	6519	5615	2628	4785	4624	3449	7535	3742	6633	5499	5202	3195
HTRA4	172	18	13	8	51	17	122	30	52	21	80	33
PLEKHA2	6268	3003	3457	4713	5542	5236	12620	5826	7829	6635	7490	3080
CLIC4	20174	11474	20388	9144	27402	19111	30363	22862	54666	18642	34540	5720
SLC38A11	0	2	1	0	1	1	2	0	9	3	0	3
GPR183	17267	2918	39910	16018	25912	4729	40240	6283	89822	14753	45752	4153
CRCT1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC8	14	6	10	8	4	8	18	8	12	4	16	4
METTL15	632	451	461	693	668	787	926	902	750	834	701	450
ZNF280A	0	0	0	0	0	0	1	0	0	0	0	0
MUC15	0	0	2	0	0	2	0	0	0	0	0	1
CT55	1	0	1	1	0	2	5	1	4	0	1	1
ZEB2	6576	5212	8244	12373	7623	13319	13731	25879	38288	30650	24352	8556
GJB1	5	6	2	4	0	2	3	2	9	5	3	2
PCBP1	36029	19389	25266	26316	30885	21428	33665	22228	38183	28824	37495	18261
HINT1	12879	16910	11380	18550	16235	12980	12708	11225	15525	13786	17163	12211
DTWD2	788	422	559	451	1139	697	757	808	1365	959	901	284
VPREB1	0	0	0	0	0	0	0	0	0	0	0	0
CLIC3	182	1087	137	497	214	236	82	139	139	194	279	543
INO80E	1304	2375	1581	4349	1546	2524	1917	2816	1675	3080	2649	5691
BNC1	0	0	0	0	0	0	0	0	0	0	0	0
DFFB	254	282	303	466	221	395	400	587	644	757	648	549
NFU1	1264	1516	838	1402	1037	894	1146	924	1372	1114	1222	859
ANTXR1	17	26	22	14	37	19	20	16	41	59	22	20
GKN1	0	0	0	0	0	0	0	0	0	0	0	0
CKAP2L	58	31	28	28	73	61	153	101	176	83	174	66
C15orf40	1253	1496	1021	1711	1258	1197	1439	1402	1243	1378	1692	1498
RAMAC	1962	1976	1135	2264	1858	1839	1740	1877	2052	2244	1944	1524
PROKR1	1	5	13	31	22	41	28	51	5	16	11	25
APLF	666	221	538	387	469	276	882	382	657	337	719	257
BOLA2B	740	1203	380	1305	556	823	505	777	559	966	716	1417
RGPD8	1963	529	3048	1281	2525	846	4454	2619	6547	2894	3368	635
HIC2	655	454	585	668	668	755	807	897	941	809	933	635
LUZP1	6649	2120	7307	3062	7125	4824	6784	6619	13696	5584	7721	2335
HEXD	1925	2219	1349	4900	2767	2992	2918	2630	1063	2361	2513	5226
BCRP6	0	0	0	0	0	0	0	0	0	0	0	0
BCRP2	14	77	30	124	65	141	52	102	22	70	11	65
DRD5	0	0	0	0	1	1	0	0	0	1	0	0
BUB1	226	122	87	166	250	217	416	245	392	329	385	162
SPNS1	3686	5566	2167	5353	3452	3880	3858	2980	3823	4663	4294	4797
LRRC45	382	2261	183	2230	527	1457	280	1482	245	1194	317	2647
CHRNA5	109	44	61	81	103	48	111	51	64	35	77	34
MT1B	0	0	0	0	0	0	0	0	248	0	248	0
CENPX	1066	4313	625	3349	1461	1869	1098	1394	695	1515	1138	3152
AGPAT2	3275	9053	1807	10225	2961	4614	2287	3860	2352	5642	2529	8045
ASPSCR1	1075	2824	860	3909	1558	2342	1558	2113	1043	2411	1701	4667
GP9	13	1	7	19	13	9	5	8	9	15	45	33
FASN	12162	5447	12215	3852	17102	8774	22216	7880	10833	5181	13022	8866
CNBP	18639	24181	18530	38820	23173	23935	23881	24804	33109	33088	31528	19226
MT1E	361	459	163	12	59	67	196	11	12411	34	6709	18
ACTRT2	0	0	0	0	0	0	0	0	0	0	0	0
DUS1L	2371	8205	2421	9189	3706	5575	3169	5289	2956	5804	3741	10160
GPS1	3223	5425	2644	7057	2951	3998	3545	4284	3817	5413	4319	6719
RFNG	1154	2448	746	2674	1079	1658	1089	1535	1033	1839	1327	3343
DCXR	964	5876	547	5662	1467	3101	980	2701	780	2954	1021	5943
ZNF32	587	2407	381	2935	798	1248	431	1403	529	1837	683	2150
LDB2	0	2	12	4	0	3	11	7	6	8	20	19
RAC3	145	218	52	82	102	62	65	37	86	43	120	115
NRG4	20	56	35	75	44	34	62	42	60	46	63	48
LIMS1	7761	21421	8440	30395	29169	41982	6372	60173	23486	60280	11541	20688
TMEM266	273	556	261	469	288	457	419	256	393	604	194	374
NLGN1	1	1	4	1	1	0	5	3	2	0	9	1
TAPT1	1266	11656	1447	5897	11005	16544	1481	12569	2850	10856	2246	6266
PRYP3	0	0	0	0	0	0	0	0	0	0	0	0
UGP2	18989	11533	17684	17445	21434	17324	24637	16792	33464	24339	23901	10839
TAS2R1	1	0	2	0	0	0	7	2	0	0	0	0
LINGO1	66	9	7	0	106	2	5	4	8	2	0	3
PRY	0	0	0	0	0	0	0	0	0	0	0	0
RBMY1F	0	0	0	0	0	0	0	0	0	0	0	0
PRY2	0	0	0	0	0	0	0	0	0	0	0	0
RBMY1HP	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPF	13829	7744	12127	15207	12184	12733	24628	15219	26077	19974	28487	10734
BTD	1243	856	756	1428	835	918	1207	1214	1537	1276	1547	897
CSGALNACT2	4005	3511	3162	6266	6001	7059	4485	10110	15979	11237	13249	4108
TACR3	0	0	0	0	0	0	0	0	0	0	0	0
GSX1	0	0	0	0	0	0	0	0	0	0	0	0
TSPY14P	0	0	0	0	0	0	0	0	0	0	0	0
PCDH7	1	0	0	0	3	10	7	0	0	0	3	0
ROBO1	886	106	427	51	371	96	1140	174	2570	248	1965	72
ONECUT1	3	0	1	1	1	0	6	2	2	2	2	2
AVEN	2446	1146	1869	903	1592	858	3115	598	2400	657	2773	731
P2RY1	314	606	745	2943	1753	2095	539	4024	1789	2628	581	1305
CTNND2	2	0	1	0	0	0	1	0	2	0	2	0
TRIM56	10490	4801	5215	8491	5367	4154	15102	6223	7231	7881	14025	7555
MUC17	2	0	2	1	1	0	1	0	1	0	1	0
AHSP	0	0	0	0	0	0	0	0	0	0	0	0
WNT10B	26	6	10	4	16	5	12	6	21	9	11	14
CALML6	2	17	1	16	12	15	3	6	1	19	2	23
REPS2	560	1450	594	2218	1030	1345	261	1392	1214	2082	370	899
MUC3A	0	0	0	0	8	0	1	0	0	0	0	1
SYAP1	2685	4712	2003	3761	2923	4334	2513	4089	4223	4547	3155	3007
ITGAM	10082	78901	6077	32187	32225	73245	2728	75191	11765	65548	11051	46365
PYDC1	0	72	0	0	10	11	0	4	0	0	0	7
TPST1	975	24	1846	61	253	25	3111	24	5354	215	3546	27
TM4SF4	0	0	0	0	0	0	1	0	3	0	1	0
TOR1AIP2	5836	7331	5678	7195	8176	8294	6383	7780	9582	7121	6813	6232
S100G	0	0	0	0	0	0	0	0	0	0	0	0
TM4SF1	2688	50	2101	15	731	35	4122	30	6214	15	7145	2
OTUD3	336	366	762	814	660	892	889	1394	1028	667	860	624
OTUD7A	150	53	45	57	56	40	87	68	307	89	190	87
GUSB	3243	6372	1917	7501	2933	3455	2164	3485	2745	6471	3055	5161
BRD3	1162	1601	677	1488	954	1619	805	1823	2069	2629	911	1247
KLF13	2727	2715	7516	5367	8475	7845	10135	10848	6344	3962	2876	1037
FRMPD4	0	0	0	0	0	0	0	0	0	0	0	0
ZFPM2	39	8	119	25	33	36	147	21	223	60	195	7
ZNF764	356	428	315	550	440	446	461	692	823	860	683	600
HSFY2	1	0	0	0	0	3	0	2	1	0	0	0
ZNF747	512	507	423	976	618	723	705	863	947	1164	721	845
ZNF768	1984	5284	1497	6913	2552	3792	1497	3905	2467	4885	1929	6141
TAS1R3	12	15	10	16	27	16	19	31	16	16	24	63
TMEM42	283	529	207	712	323	428	241	525	150	461	192	603
MAP3K2	3417	4966	3482	6346	6741	8259	4831	12961	9430	12582	6683	5419
PUSL1	432	1658	428	1423	626	906	377	745	687	994	681	1708
SF3B5	2381	4943	1758	6541	2382	3028	2335	2837	2179	4077	2684	5347
ZNF35	191	257	181	348	253	292	254	413	252	399	189	284
TIGD4	0	0	0	0	0	1	2	6	2	2	3	4
IFFO2	5439	2152	4394	1767	3398	2365	6646	2723	7201	2359	8277	1880
NLGN2	45	31	20	33	19	18	25	39	93	35	57	38
MYO7B	12	60	2	15	4	95	5	37	2	66	8	908
CHD3	18162	3816	21773	8356	13562	4090	22920	4760	25871	6372	22968	7403
TMEM154	153	282	505	819	337	949	244	1168	393	699	431	376
MYRIP	0	0	2	0	1	2	4	6	7	2	10	5
ALCAM	20741	16240	29393	4708	27256	16424	25180	11222	32606	6207	36070	3554
YWHAG	19028	18597	18720	14651	25832	23185	27683	25689	43573	23536	34832	12694
UBE2E3	928	1461	871	4022	1276	2067	1060	2387	1611	3898	1604	2185
CNTROB	1295	3759	1245	6816	2329	4171	1382	3158	1685	4187	1848	5696
TRAPPC1	4535	8826	2813	12434	3689	5789	3455	4562	3535	7053	4141	8860
ZPLD1	0	0	3	0	0	0	2	1	1	0	2	1
KCNAB3	15	26	30	60	16	24	45	58	39	43	99	124
SERPINA9	0	0	0	0	0	0	1	0	0	0	5	0
FAM153A	5	4	11	18	9	3	31	3	14	8	17	9
GPR37L1	101	68	46	79	39	43	71	34	81	30	134	101
SIMC1	1167	663	522	1135	962	1007	2287	1123	2029	1360	2267	867
TMEM192	1125	2692	848	2487	2376	3632	1488	3871	1368	4047	1395	2102
ENSG00000170089	325	586	307	1108	544	647	378	572	288	747	595	712
NSG2	31	10	6	3	14	20	28	8	4	0	33	5
SPDYE5	44	97	41	32	57	70	92	168	62	44	146	69
SERPINA6	1	0	1	0	3	0	1	0	7	0	0	0
ZNF778	606	492	593	644	729	700	770	931	828	743	940	651
NIPA1	2422	2554	2807	1984	3911	4109	4703	3982	5701	3146	6804	1233
FOXD4	403	50	227	21	198	65	123	10	253	14	178	8
GPR25	0	0	7	10	0	0	2	2	4	1	21	13
UBE2E1	8304	5801	6954	7070	8344	7685	9208	8590	7501	9573	7238	4377
HNRNPA3	16108	20762	21289	29336	17806	20126	25871	25533	28585	28355	33202	22478
SIK2	5619	1531	7666	2246	3600	2362	8375	3869	6209	3512	7347	1988
RNF150	167	32	163	10	405	36	191	44	255	24	78	13
CCDC144A	41	24	63	20	372	365	193	290	183	41	808	241
FAM88B	61	103	50	187	43	48	41	119	79	175	35	83
VGLL2	0	0	0	0	0	0	0	0	0	0	0	0
HOXD4	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	549	238	228	447	338	233	548	279	373	407	459	306
HOXD12	0	0	0	0	0	0	0	0	0	0	0	0
GYPA	1	4	6	6	20	22	8	12	17	8	29	22
USP38	1775	1087	1901	2219	2391	2491	2906	3552	4963	3603	3146	1310
SLC16A5	344	480	160	854	377	359	141	439	398	771	228	664
NANP	492	431	290	541	525	493	436	707	552	857	442	425
ANKK1	0	3	2	12	2	1	3	1	3	5	2	4
ADRA1B	13	1	52	0	10	0	59	0	5	0	5	0
ADPRM	439	318	270	487	369	240	494	267	282	339	404	253
FABP6	13	7	4	0	10	0	7	1	0	2	6	0
PWWP2A	932	636	568	1142	1067	1081	1224	1512	1102	1663	1070	827
USP50	83	111	117	133	132	130	190	146	113	111	141	46
USP47	4242	4355	5524	6449	5579	5744	7738	7667	10607	7313	10076	4988
PDCD6IP	12841	10365	11543	15867	16721	19764	19411	23784	19383	20247	18994	10899
MRGPRX1	0	0	0	0	0	0	0	0	0	0	0	0
ZNF212	1095	844	834	1562	936	853	1276	985	1344	1326	1212	1307
MRAP	4	5	2	9	5	0	0	1	0	7	0	4
FAM161A	54	48	41	88	43	73	116	105	82	58	113	64
ZNF282	2285	1819	1488	2457	1880	2175	2762	2112	2622	2640	2940	2672
GLB1	9108	8712	6207	11184	7095	10139	9812	12949	9753	16314	8920	8625
GON7	174	480	149	868	103	374	164	608	220	551	361	432
FAXDC2	42	112	53	348	80	133	73	161	55	584	100	146
CRTAP	2499	3953	2781	10841	3746	5791	3077	6519	4453	10887	4084	6380
HSPB2	0	2	0	0	0	0	0	0	0	0	0	0
C7orf33	1	8	0	0	2	1	1	0	0	0	0	0
CNGB3	0	0	2	0	3	3	2	3	4	4	2	2
SLN	0	0	0	0	0	0	0	0	0	0	0	0
ELP5	1181	781	755	1137	877	979	1224	951	1186	1596	1182	1419
CMTM8	79	637	68	709	449	1103	77	902	98	758	94	580
GABARAP	15745	31457	11489	35643	18126	22636	12826	18951	17289	28092	16912	26252
LGALS9B	21	7	5	0	24	4	26	5	2	10	19	13
STX8	1242	3068	978	3751	1415	1864	1361	1697	1087	2175	1437	2744
CDK1	72	16	45	100	88	66	329	137	363	123	367	143
UBB	87313	46213	48257	67381	46912	32754	98232	26354	66039	53524	85315	45122
NFRKB	1581	2202	1492	3878	2095	3554	2339	4032	2648	3857	2002	2671
FABP4	3950	13578	27	1028	5142	3453	359	2135	135	470	452	1903
FRMPD2	33	3	21	2	37	20	98	33	25	1	6	1
PRDM10	512	407	674	551	713	764	866	1218	1427	980	1225	442
B3GNT2	4359	1120	1365	1132	2944	1981	4857	1764	3614	2169	2914	759
FOS	339	1377	179	100	768	751	146	459	1062	610	479	248
TMED10	5400	13037	4490	10969	12780	15428	6115	16364	9857	17377	9354	7872
OR2A20P	2	5	4	8	5	4	8	8	1	4	6	9
SETMAR	410	1015	581	1248	647	766	605	1081	640	1358	829	1167
SMAD1	800	1492	885	2748	2453	3647	1497	3728	1537	3511	1412	1859
CST5	45	9	0	1	18	1	0	1	1	0	0	2
CST2	421	140	6	1	295	30	3	4	81	4	2	2
EMX2	1	4	4	7	6	2	2	4	2	3	6	1
CST1	1	7	0	5	3	2	1	1	0	4	0	9
SP7	0	7	4	28	19	114	8	27	4	6	6	16
TCAF2	738	801	632	277	452	553	973	382	1991	436	1992	166
SEMA3E	3	3	2	1	3	1	4	5	5	3	4	0
LRRN2	19	18	30	33	22	27	75	27	51	37	89	55
SLC30A1	2722	2529	1632	2404	2435	4267	1908	5167	12409	4980	5779	1387
DCLK2	69	90	197	40	315	185	176	150	673	95	41	38
ZNF804A	68	269	63	214	357	1052	287	1080	148	930	121	246
ENSG00000170409	1	0	0	1	0	5	0	2	2	1	2	2
GPRC5C	17	29	13	12	15	20	11	8	29	16	21	13
TMEM182	61	37	54	31	77	41	136	88	138	110	143	39
VSTM2A	0	0	0	0	0	1	0	0	0	2	0	0
KRT8	31	28	29	23	26	30	44	20	65	52	47	45
KRT78	1	12	2	0	2	1	0	2	0	0	2	1
ADORA2B	49	547	18	72	75	244	33	227	55	122	41	72
SDR9C7	0	3	0	1	0	0	0	0	0	4	0	0
MGMT	325	1595	101	2174	443	1005	110	613	196	1340	179	1717
METTL7B	19	69	1	13	35	39	0	39	0	19	3	23
KRT86	2	2	20	170	10	2	12	15	1	21	11	124
HARS1	7086	5250	3048	5965	3711	3764	12551	4272	4348	4361	8179	5144
NFXL1	1384	8311	748	3486	8379	24919	755	12127	935	7616	1779	11902
KRT75	0	0	0	0	0	0	0	0	0	0	0	0
DENND5B	524	167	469	144	710	240	642	312	1617	205	366	76
CD14	35	48	17	1579	20	11	31	64	6904	10162	3406	1447
DNAJC18	340	137	407	146	202	134	451	113	535	158	541	90
KRT6C	0	0	0	0	0	0	0	0	0	0	0	0
RIOX1	1590	1096	1507	1392	1599	1205	2131	1422	2243	1578	2150	1219
SPATA24	102	22	55	66	39	11	131	11	54	38	133	42
RALGAPB	4061	2831	4729	3977	5139	4966	7694	7656	8916	6257	7437	2801
PYM1	4404	3115	2946	3406	2578	1793	3641	1864	4074	2396	3344	2286
MZB1	19	17	38	58	21	16	150	100	91	84	82	129
KRT4	1	2	0	0	0	2	0	0	0	0	0	0
SLC23A1	43	7	16	7	20	12	48	16	28	15	43	9
KRT74	0	0	0	0	0	0	0	0	0	0	0	0
NPAS2	49	24	55	17	42	29	69	20	67	26	40	33
KRT72	0	1	4	33	0	9	0	1	2	10	4	14
KISS1	0	0	0	0	0	0	0	0	1	0	0	0
LONRF2	793	294	4695	100	3262	403	3637	391	7283	281	3376	213
NUDT9	1037	1801	822	2315	1080	1394	1158	1566	1367	2300	1217	1562
HSD17B13	8	8	7	41	18	24	9	41	14	24	45	24
PA2G4	2468	7607	2164	8437	3680	5475	3276	6488	4246	8127	4617	7396
COX7B2	0	0	2	1	0	0	0	0	1	2	0	0
ELOVL6	36	24	36	51	36	47	106	39	117	54	129	27
KRT83	0	0	1	0	0	0	1	0	0	0	0	0
PFKFB3	10799	1863	6337	2539	2492	2367	13974	3015	57508	3762	59325	2254
TMC7	22	21	20	51	22	26	51	24	26	31	31	39
ARL6IP1	24039	16490	16634	21197	25595	29636	24430	28325	34364	26823	24931	13695
SERPINB9	5812	466	3584	489	973	433	10108	833	11495	935	11509	335
SMAGP	63	138	75	102	118	145	113	85	113	87	195	110
IRX1	0	0	0	0	1	0	0	0	1	0	0	0
CDH2	83	3093	642	8437	3810	11423	307	12058	440	5381	588	6755
IRX2	0	0	0	0	2	0	0	0	2	0	1	0
EMB	5031	12709	8962	31367	17755	37096	6996	45907	7032	43469	5447	13106
SIX2	6	0	6	0	3	1	0	0	19	1	8	0
DLGAP1	23	11	120	22	22	26	78	5	104	19	185	15
STAT2	19982	3975	5079	7393	9566	6484	45715	9245	11363	9926	26958	6370
NUDCD2	1209	1338	895	2634	1130	1403	1272	1611	1377	2165	1210	1611
IRF2BP1	723	998	453	1330	685	869	635	735	837	1281	679	1379
OR9K2	0	0	0	0	0	0	0	0	0	0	0	0
HSPA4	13675	18505	9263	16669	14353	14743	14937	14765	16278	16288	13308	10742
FOXA3	1	0	2	0	2	0	4	0	0	0	2	0
GARIN3	0	0	0	0	0	0	1	0	0	0	0	0
SLC26A5	34	4	0	0	8	1	14	0	16	0	9	0
COMMD5	1869	4580	2555	5406	2586	3542	1622	3232	2973	4247	2728	4862
SGCD	0	0	1	0	0	0	3	1	6	2	4	0
GTSF1	339	288	169	130	64	35	115	54	86	48	73	22
DPY19L2P2	88	120	84	83	98	101	152	164	147	105	176	82
ZNF16	341	537	372	821	401	652	403	720	439	798	448	709
ARMC10	928	1594	584	1802	1381	3044	839	2589	965	3001	1048	1263
RNF34	2084	1846	1916	2782	2429	2663	3048	3025	3667	2939	3946	2299
ACYP2	312	439	207	472	423	610	353	449	358	519	370	343
TRABD	6366	12255	4999	14109	6662	9110	6998	9480	6090	7023	8773	16881
ATF7	2680	909	3390	1847	2759	2163	5302	3539	5489	3004	4320	1451
RASA4B	3193	11866	1018	5584	4485	6137	1097	9300	1064	5691	1030	8536
SOCS6	1935	1324	1588	1829	2419	2417	2263	2941	3434	2555	2025	1074
CAVIN4	72	29	70	16	64	49	76	16	162	28	145	30
OR10A3	5	9	5	10	5	10	9	11	12	9	19	9
ZNF296	1582	1068	1100	794	1178	699	1292	474	1444	485	1377	823
OR5E1P	0	0	0	0	0	0	0	0	0	0	0	0
HOXB9	3	0	0	0	2	0	10	0	0	0	4	0
TTLL6	0	1	1	0	0	0	1	1	2	1	2	1
POLH	944	1254	745	1325	1030	1275	1191	1452	1516	1436	1725	1163
SYT9	4	0	0	0	0	0	0	0	0	0	3	0
KCNS3	52	0	14	21	28	1	27	2	20	15	37	5
RBMXL2	0	0	0	0	0	0	0	0	0	0	0	0
KIF5B	19253	11861	25491	32912	29870	24673	33998	50217	41989	30767	31308	14435
GPR37	0	0	0	0	0	0	2	0	0	0	0	0
AKAP13	17878	9763	25972	7742	21096	17994	38456	21750	43418	14768	38212	9355
TPD52L3	0	0	0	0	0	0	0	0	0	0	0	0
CDCA4	819	439	1085	463	692	458	1160	550	1949	692	2325	520
OR10A4	0	0	0	0	0	0	0	0	0	0	0	0
SDR16C5	0	0	0	0	0	0	0	0	0	0	1	0
DYDC1	7	2	8	6	5	6	3	8	0	3	6	5
OR10A2	5	8	5	5	9	4	6	15	10	6	15	6
CHCHD7	1371	10933	1276	11225	4776	12191	1939	10856	1525	5968	2224	8818
HTRA3	91	39	21	1	19	0	23	2	128	10	86	6
FOXN2	7307	1176	5028	1429	10487	3369	9929	4632	11500	3439	5551	874
LMOD2	0	1	7	0	1	1	5	1	8	1	11	2
BFSP2	3	2	0	0	0	0	0	1	0	1	1	0
FSHR	0	0	0	0	0	0	0	0	0	0	0	0
CELP	12	7	3	7	9	10	13	11	14	7	16	10
USP32	4028	3788	3279	3376	4892	4693	5702	6505	6985	6234	5547	2486
CEL	12	9	7	16	25	16	17	14	13	12	16	21
PPM1D	1144	889	884	1599	1557	1736	1145	2122	2265	2452	1528	1129
GPR27	782	1104	643	1497	1154	1445	486	1542	753	1040	475	1023
ENSG00000170846	284	957	298	1699	411	916	368	1092	322	1173	313	1319
PSG6	0	0	0	0	0	0	0	0	0	0	0	0
KBTBD2	3371	1742	3100	2444	3212	2090	4369	2726	7299	3604	6234	1761
RIOX2	1426	3639	2071	5112	2811	3941	1373	2828	3132	2837	2200	2583
TRIAP1	1190	2584	576	2476	1252	2104	942	1995	990	2208	1033	1929
LILRP2	0	0	0	0	0	0	0	0	0	0	0	0
LSM3	1685	2434	1166	3840	1590	2155	1670	2126	1979	2911	1947	2201
KIAA0232	1853	4590	2318	4259	4534	7085	2627	7754	6017	7402	3841	3979
MTSS1	14833	1965	27552	1547	10179	1022	19270	933	46299	3117	24983	1982
TMEM43	6519	7235	5497	5528	7432	8871	10003	8892	8808	7535	8082	4876
RNF139	2361	1742	1470	2708	2278	2880	2678	3202	3505	3727	2519	1429
RPS9	972	1143	566	1409	1330	1366	3892	4181	5582	6486	2821	2372
PLA2G1B	0	0	0	0	0	1	1	0	0	1	0	3
CYTL1	36	71	8	51	21	64	36	93	47	90	45	83
TSEN34	157	202	135	307	48	72	114	90	225	115	298	171
TRH	0	1	3	5	0	3	5	5	6	4	1	7
GSTA4	3	9	43	9	4	7	15	7	51	31	63	4
MSANTD4	1617	1074	1598	1549	2134	1946	3190	2206	2420	2333	2344	1007
NDUFA3	596	1904	354	1653	392	673	391	549	550	1077	673	1204
OSCAR	1460	2977	701	2949	1499	2375	868	1832	1895	2380	2389	3410
PAQR8	131	1402	113	2089	497	2031	133	1799	147	1908	130	1212
NUDT6	46	325	28	610	87	374	44	588	46	441	25	290
TPT1-AS1	509	442	767	885	552	452	1176	640	874	673	1511	843
OR7G3	0	0	0	0	0	0	0	0	0	0	0	0
TANC2	314	475	616	283	857	831	428	918	1337	666	604	358
OR7G2	29	25	25	21	14	20	34	36	29	17	57	37
TEX13B	0	0	0	0	0	1	1	0	0	0	0	0
PKHD1	2	5	3	0	5	15	6	6	1	0	0	0
OR1M1	19	16	8	33	17	15	27	15	16	26	31	23
NCBP2L	0	0	0	1	0	0	0	1	0	0	0	0
DNAJC24	421	448	373	651	611	733	647	899	696	928	658	411
MBD3L1	0	0	0	4	0	0	0	0	0	0	0	0
ZNF160	3046	2085	2044	2361	2225	2466	3161	3214	2949	3108	3058	1891
PGK2	2	4	1	2	5	1	2	2	3	1	4	2
OR8B12	0	0	0	0	0	0	0	0	0	0	0	0
ZNF415	83	338	18	41	55	94	19	59	17	31	34	66
CAVIN3	2746	3858	1161	1849	670	312	5028	1170	2037	1165	956	464
CEACAM3	9	12	13	317	10	12	2	17	681	195	74	74
DCDC1	5	9	6	8	3	17	4	14	20	1	12	8
HAS2	4	2	2	12	4	2	32	6	14	0	25	1
PDGFD	5	2	10	39	11	11	37	28	23	28	37	21
PLAC1	18	5	31	1	1	11	90	0	15	8	7	1
DDI1	0	0	0	0	0	0	0	1	0	0	0	0
LINC00208	0	0	0	0	0	0	0	0	0	0	0	0
S1PR1	780	71	1377	406	313	104	2027	237	3631	1105	5621	237
HS6ST2	0	0	1	0	0	0	5	2	1	0	2	0
OR4D5	0	0	0	0	0	0	0	0	0	0	0	0
PYGO1	10	6	8	6	2	7	4	8	18	6	9	7
LRRC8E	8	1	0	4	2	5	6	2	2	1	4	10
PKIA	56	176	59	229	90	284	64	458	336	565	134	273
XKR6	46	61	9	24	29	32	51	58	27	49	94	71
TSNARE1	919	845	878	1035	1453	997	1214	1140	1412	1088	962	1127
FPR2	35	27	24	35	15	10	30	12	5421	46	740	65
FPR1	150	139	618	633	46	46	43	55	1206	343	436	129
PATE1	0	0	0	0	0	0	0	0	0	0	0	0
OR13H1	0	0	0	0	0	0	0	0	0	0	0	0
FEZ2	2770	4100	1621	5383	4022	5047	2234	5044	3646	6391	3294	4151
SOX7	13	12	29	60	111	48	29	63	14	19	7	10
C8orf74	1	1	1	0	0	1	0	1	0	1	1	0
C11orf24	875	4942	1207	1720	3772	3964	627	1625	2806	2524	1279	1498
FAM86JP	6	6	6	20	4	4	12	11	3	12	0	6
ALK	9	1	2	10	9	1	15	5	4	45	13	8
KYAT1	6	402	38	500	16	260	19	329	43	282	56	459
MTM1	710	970	739	2172	1302	2872	1244	3345	1739	3540	997	1220
SIGLEC17P	15	49	4	22	19	42	62	69	55	56	40	25
OBP2B	0	0	0	0	0	0	0	0	0	0	0	0
TRMT61B	367	356	298	563	329	394	444	594	463	786	346	353
INSR	721	679	439	1598	702	1023	470	1808	1644	2177	718	1310
MFN1	6506	2924	2532	2162	4714	2840	7243	4541	3847	2440	3670	1460
GIMAP8	124	107	78	185	78	72	259	143	937	1623	649	295
HSFX1	37	37	63	43	69	28	60	40	28	21	68	25
NRTN	5	18	5	1	7	4	2	0	14	3	17	8
KCNMB3	163	71	134	184	184	140	280	57	334	211	356	90
FUT3	0	0	0	5	0	5	3	0	0	0	3	0
KCNG3	2	0	3	0	1	0	2	0	1	0	1	1
ATP6V0E2	125	1220	143	2206	155	625	102	741	97	948	128	966
PRKCE	81	15	177	54	88	9	208	62	531	125	290	30
OR2K2	0	0	1	2	3	0	1	0	0	0	0	1
