Unnamed: 0	GSM4263940	GSM4263941	GSM4263942	GSM4263943	GSM4263944	GSM4263945
AEBP1	1	0	3	2	0	0
POLD2	509	550	966	354	189	406
MYL7	0	0	0	0	0	0
GCK	5	1	0	1	1	1
BCL7B	598	505	633	666	413	724
YKT6	1926	1925	2067	2050	1466	2179
TBL2	787	449	709	843	325	906
GALNTL5	0	0	0	0	0	0
CLIP2	435	838	606	176	207	297
EIF4H	4525	5017	5676	5387	3965	5844
LIMK1	7798	7265	5722	8424	4991	6619
SPATA6L	13	10	6	7	13	7
SLC1A1	0	0	0	0	0	0
LHX2	7	7	6	23	14	16
FKTN	238	242	314	215	149	203
FSD1L	158	162	159	215	184	650
CNTNAP3	1	4	2	2	7	4
SPIN1	929	774	763	819	532	710
NMRK1	158	126	101	179	83	138
TMEM245	1218	1112	1000	1084	667	928
PRUNE2	6	2	17	3	5	6
MEGF9	637	429	610	369	262	583
TRIM14	1207	1411	1190	2705	2645	2313
CORO2A	701	731	405	450	384	237
TGFBR1	2496	2684	3255	2008	1183	1813
SEC61B	673	657	789	913	626	1020
C5	99	105	178	244	734	356
OGN	3	7	3	4	6	0
ASPN	3	5	1	1	0	0
ECM2	6	6	1	0	2	1
TLE4	180	181	254	250	331	593
LHX6	0	0	0	0	0	0
PTGR1	346	1231	569	600	1222	972
SUSD1	737	993	782	865	889	982
AMBP	1	1	1	1	0	1
AKNA	553	564	704	465	316	660
TNFSF8	346	150	516	230	63	162
DNM1	48	91	124	31	21	56
ENG	5138	4638	6288	4993	3221	7475
AK1	661	295	252	461	129	142
CDC37L1	132	139	117	193	148	161
RLN2	0	0	0	0	0	0
RLN1	1	1	0	0	1	3
PLGRKT	381	315	308	643	396	542
TBC1D13	611	585	659	578	437	820
RIC1	481	627	557	596	605	699
KDM4C	242	334	351	356	281	431
DOCK8	4730	4545	6106	5968	5317	8175
KANK1	544	341	633	845	382	1015
ELAVL2	0	0	0	0	1	0
NCS1	1659	1466	1461	2194	1130	2021
TESK1	911	749	920	1037	626	918
KCNT1	7	7	3	4	1	4
CA9	0	0	0	0	0	1
FUBP3	756	751	883	693	551	882
TYRP1	0	0	0	0	0	0
CREB3	559	590	564	865	705	825
RGP1	628	681	698	652	524	804
MPDZ	1	2	3	0	0	1
LHX3	0	0	0	0	0	0
DDX58	256	180	246	3433	3679	2740
EDF1	2206	1867	1981	3081	1707	2586
PIP5K1B	24	34	51	24	10	14
GLIS3	8	4	85	8	51	404
BAG1	857	772	975	1183	836	961
RAPGEF1	8692	10181	8892	10757	8623	12197
NPDC1	26	22	49	12	6	26
APBA1	39	107	149	9	18	42
SETX	1800	1859	1971	2281	2024	2252
SH3GL2	0	0	4	0	0	0
PTGDS	6751	2543	1057	6925	1695	1227
ABCA2	1061	1214	1070	786	527	758
SHB	920	859	549	870	409	323
UBE2R2	1069	711	869	1000	588	1052
ABHD17B	127	113	146	136	141	171
EXOSC3	247	199	283	258	139	204
ZFAND5	3389	3676	3668	4145	3393	5196
DVL1	328	318	497	378	213	453
PDLIM1	30	5	24	73	11	58
CCNJ	168	176	224	217	228	256
DNTT	0	0	0	0	0	0
GATA3	1	10	64	0	2	19
ATRNL1	0	0	0	1	2	2
HPS1	1827	2071	2354	1619	1401	2264
PHYH	356	397	234	316	238	211
RASSF4	8782	8391	5036	15476	8821	8021
DNMBP	138	115	210	89	60	140
RAB11FIP2	185	225	281	177	168	227
CXCL12	0	0	0	0	0	0
ERLIN1	563	626	690	591	491	586
EIF3A	5533	5827	6249	6147	4007	5662
PKD2L1	71	82	24	127	105	41
CUBN	14	29	17	19	15	24
TRDMT1	60	86	135	49	64	118
DDX50	281	229	302	271	188	305
MAPK8	333	325	341	347	234	413
SEC23IP	1044	1130	1074	1311	966	1305
ATE1	428	306	375	349	253	369
NSMCE4A	193	193	250	218	153	223
PLEKHA1	423	385	410	394	227	496
PALD1	20	30	306	7	1	33
UNC5B	53	113	321	25	18	73
CDH23	3232	3370	1485	2497	1928	1480
VSIR	1172	791	2077	1874	1468	3038
SPOCK2	0	0	0	1	0	3
MICU1	1237	1113	942	1357	895	1243
PPP3CB	688	703	758	708	462	773
CCSER2	598	637	593	777	713	799
BMPR1A	142	156	122	141	118	142
MINPP1	279	270	320	269	207	443
ACTA2	364	316	293	290	145	259
LIPA	105477	89518	59741	89977	70920	53427
TLX1	0	0	0	0	0	0
TWNK	84	96	169	99	86	129
LZTS2	849	957	742	876	693	790
SFXN3	3065	3611	3340	3170	2841	2836
KAZALD1	20	13	30	16	4	15
FBXW4	369	374	328	455	347	391
FGF8	7	0	3	0	3	1
NPM3	97	131	230	116	75	111
TNKS2	1398	1391	1360	1721	1728	1730
PITX3	0	0	0	0	0	0
GBF1	1844	1540	1728	1743	1175	1900
ARHGAP21	688	500	722	944	631	1129
CPEB3	55	53	71	77	68	78
FBXL15	305	283	324	350	198	345
CUEDC2	241	217	316	228	142	319
SUFU	873	740	784	809	370	665
ANKRD26	123	123	164	88	73	121
ACBD5	660	647	628	927	755	844
LHPP	209	189	135	160	81	115
LARP4B	1824	1782	1914	2331	1757	2143
GTPBP4	589	657	778	890	728	1025
EDRF1	247	205	257	246	159	208
BCCIP	333	341	464	430	272	409
MTPAP	383	358	382	347	230	348
NEURL1	13	14	27	11	4	15
SH3PXD2A	1502	1704	1499	830	618	878
PITRM1	1510	1578	1469	1817	1203	1646
STN1	205	131	214	200	82	169
MAP3K8	150	134	200	268	331	769
DKK1	0	0	0	0	0	0
EBF3	0	0	0	2	1	0
GLRX3	1101	1062	989	1393	967	1027
SORCS1	12	7	12	0	4	11
TASOR2	520	505	605	773	604	693
XPNPEP1	1227	1332	1396	1613	1311	1730
SMC3	566	618	775	467	351	484
SHOC2	629	674	691	717	605	804
TFAM	341	384	458	401	223	439
CCDC6	1228	932	1199	1414	781	1123
CUL2	1457	1289	1110	1578	1119	1113
CCNY	2289	2009	1873	1824	975	1485
UBE2S	369	524	908	396	475	679
RPL28	1839	1895	3060	2598	2137	3108
ZMIZ1	6811	6143	6453	6594	3769	6400
DNAJC12	26	13	14	19	15	17
PPIF	1886	2348	2066	3379	3064	6733
PBLD	63	55	42	38	47	65
TSPAN14	2579	2641	2901	1972	1868	2727
LGI1	3	2	2	5	0	2
TBC1D12	302	352	302	280	198	331
CYP2C18	0	0	0	0	0	0
KRT23	0	0	0	0	1	1
CRYBA1	3	2	1	1	3	2
NUFIP2	2200	2209	2233	2444	1945	2337
GIT1	1138	1276	1227	1116	691	879
RPL19	5438	5797	7833	5863	3707	6233
FBXL20	466	361	443	318	272	539
RUNDC3A	5	2	5	5	3	6
UBTF	1359	1348	1388	1328	786	1178
CSF3	3	2	5	29	110	914
PSMD3	1577	1715	2174	2000	1267	2179
CASC3	694	699	813	735	502	962
RAPGEFL1	48	35	31	25	21	70
RGS9	5	18	14	12	16	17
RNF43	1	0	1	2	3	5
WNT3	0	0	0	5	4	0
ASPA	15	13	12	10	19	20
RAD51C	159	162	256	98	79	180
SEPTIN4	26	22	5	30	25	14
MTMR4	1166	1349	1093	1137	855	1025
TRIM37	192	251	254	146	164	225
P2RX1	315	252	320	65	74	236
DHX40	317	255	332	247	162	355
KRT37	0	0	0	0	0	0
TUBD1	53	35	57	48	40	56
KPNB1	3930	3930	4850	6712	4873	6146
GOSR2	704	729	746	842	507	745
PNPO	1063	1156	1017	1162	793	851
TVP23BP2	0	0	0	0	0	0
RPS6KB1	351	348	404	388	318	418
TRIM16L	16	18	37	31	27	45
ZNF29P	0	0	0	0	0	0
CDK5RAP3	1047	1006	1053	1093	756	1120
CBX1	379	388	514	295	210	354
RECQL5	286	268	291	290	189	282
PIGL	131	94	136	111	65	94
GALK1	473	398	599	434	217	386
INTS2	253	267	348	331	203	283
CAMTA2	856	835	959	943	636	1293
MED13	1148	1218	1100	1609	1572	1834
HOXB6	6	14	6	9	15	13
ENO3	46	41	74	58	45	49
ENSG00000108516	0	0	0	0	0	0
PFN1	12266	16167	17932	16202	12850	18491
RNF167	856	895	868	754	618	692
SLC25A11	1133	1416	1220	1079	922	1151
RASD1	3	2	3	4	3	2
CHRNE	32	29	38	28	33	75
RAI1	373	402	419	336	206	409
NUP88	411	457	510	455	225	371
C1QBP	694	843	1271	1039	722	1016
SLC6A4	0	1	1	1	1	2
BLMH	614	694	560	479	381	376
CPD	3145	2732	2138	2959	1969	3118
GOSR1	962	836	877	1043	741	1108
CCDC47	1821	2127	2072	2160	1795	2507
MED31	81	94	125	79	54	105
DRG2	406	464	431	435	302	466
FTSJ3	556	665	781	697	581	774
AKAP10	557	515	586	541	437	614
ALDH3A1	1	12	6	1	5	2
SMARCD2	916	1052	1442	1067	779	1208
ICAM2	79	96	107	57	49	62
SYNGR2	3024	3496	3427	4103	3476	4937
B9D1	33	49	31	23	18	14
UTP6	831	820	887	1591	1144	1055
DDX5	7158	7173	8158	8427	6520	10348
C17orf75	90	77	89	67	43	73
CYTH1	2983	2816	2671	3883	3079	3893
PSMD11	1276	1443	1508	1825	1400	1983
LGALS3BP	727	717	911	4270	4010	3024
ASIC2	0	0	0	0	0	0
CCL7	110	187	2118	318	1122	2775
CCL2	224	440	3835	397	2660	5300
CCL8	3	3	25	199	1952	818
CCL1	16	20	51	1358	1388	2851
PEX12	90	50	70	81	39	55
KRT32	0	0	0	0	0	0
DHX58	255	202	314	1714	1288	1547
KAT2A	249	285	364	265	141	187
RAB5C	3763	3968	3755	4090	3032	4171
NAGLU	1539	1549	1347	1827	1398	1591
HSD17B1P1	5	0	6	2	1	3
HSD17B1	11	31	31	17	10	17
MLX	1302	1352	1452	1505	1176	1654
CNTNAP1	15	7	17	23	7	12
ABI3	149	97	250	109	84	87
EZH1	499	399	360	488	310	568
DLX4	11	4	21	7	2	10
PPP1R9B	2736	2636	3047	3146	1879	2967
COL1A1	18	19	66	22	23	72
SGCA	0	3	2	3	1	1
PTGES3L-AARSD1	21	53	36	25	24	25
MRPL27	303	293	362	409	263	366
VAT1	12325	11964	8789	11115	7297	8280
LRRC59	2110	2263	3017	2731	1911	2911
RND2	5	4	5	2	2	3
ALOX12	42	35	39	31	39	39
HDAC5	888	721	643	630	383	771
ABCC3	2295	2662	3647	2613	1852	5205
LUC7L3	761	781	925	769	486	824
PPY	0	0	0	0	0	0
MPP2	0	1	3	0	0	1
SMURF2	237	259	374	251	220	457
DUSP3	2461	2969	2611	2789	2335	2632
CACNG1	0	0	0	0	0	0
EFTUD2	2054	2189	2776	2319	1669	2781
HLF	0	0	0	1	0	1
SLC16A6	137	198	239	240	306	777
PRKAR1A	8976	5785	6273	7709	4460	7907
EFNB3	0	1	1	3	0	0
FAM20A	493	251	388	1056	562	1553
YWHAE	1120	1315	1583	1394	968	1644
ENSG00000108958	0	0	0	0	0	0
MMD	314	280	369	156	71	180
RANGRF	142	156	205	153	128	218
DPH1	290	232	251	347	157	254
MAP2K6	81	79	180	27	89	70
DHRS7B	321	284	281	392	199	273
WSB1	1805	1695	1889	2468	2376	2829
RCVRN	2	0	6	2	0	1
MYH1	0	0	0	0	0	0
SLC9A3R1	516	449	503	440	200	461
MYH3	14	14	18	15	18	22
NAT9	364	331	324	313	185	321
TMEM104	2918	3179	2214	2537	1262	1974
VTN	17	9	37	23	19	89
TNFAIP1	401	293	334	444	297	550
IFT20	153	109	150	133	74	159
TMEM97	195	193	212	66	38	76
CDR2L	26	17	25	24	7	11
PMP22	136	313	672	137	206	905
FOXN1	0	0	0	0	0	0
UNC119	362	360	375	386	273	489
ALDOC	60	74	190	53	44	202
SUPT6H	2702	2599	2590	3241	2192	3578
RAB34	327	312	535	339	270	532
PHF12	403	396	533	314	244	494
PHOX2B	0	0	0	0	0	0
TMEM33	2236	2552	2251	2638	2233	2415
GABRA4	2	3	1	0	6	1
GNRHR	3	6	9	7	3	7
SLAIN2	942	1063	1017	1174	815	1305
OCIAD1	1616	1612	1539	1764	1187	1725
UGT2B10	1	1	1	0	0	0
CWH43	0	0	0	0	0	0
DCUN1D4	146	166	184	110	84	115
USP46	320	285	236	202	154	184
SULT1E1	1	0	0	0	0	1
ODAM	0	0	0	0	0	0
SMR3A	0	0	0	0	0	0
CHIC2	128	128	122	174	105	235
NMU	0	0	0	0	0	0
CRACD	58	8	19	65	22	81
LAMTOR3	701	687	748	818	606	716
PF4V1	0	0	0	0	0	0
NFKB1	769	805	939	2098	1799	3898
AREG	1	0	1	3	7	27
MANBA	1298	1299	961	1461	1156	1481
UBE2D3	3191	2940	3543	4328	3200	4843
MAPK10	56	37	21	32	41	47
ELF2	295	280	340	264	223	335
NDUFC1	274	279	288	289	236	314
UCP1	0	0	0	0	0	0
TBC1D9	1765	1584	1616	3166	2329	4216
ZNF330	569	677	554	584	474	546
INPP4B	2	1	3	0	1	1
GAB1	86	82	86	63	69	88
KLHL2	710	656	830	795	487	873
IL2	0	0	0	0	0	0
CPE	203	156	187	84	53	119
RPL34	1274	1081	1984	1332	776	1507
WFS1	829	524	723	656	309	933
ANXA10	0	0	1	0	0	3
GRPEL1	377	455	583	537	367	642
GAR1	138	107	124	104	83	124
FRG1	127	132	141	137	94	134
CLCN3	1393	1501	1304	1407	966	1254
AADAT	1	2	1	2	0	2
GALNT7	1546	972	901	1525	640	820
DHX15	1684	1885	2318	1890	1584	1921
SOD3	0	0	0	0	0	0
SEPSECS	337	310	275	328	222	331
CPZ	0	0	0	0	0	0
TRIM2	69	74	63	68	39	75
SLC2A9	306	470	458	246	211	264
FBXW7	226	235	229	205	187	246
NEIL3	25	44	98	3	6	18
TBC1D19	32	33	25	31	23	30
CLNK	0	0	1	2	1	1
NSD2	812	1121	1640	404	380	700
SH3D19	2	1	16	5	0	4
STIM2	394	484	433	370	302	409
NKX3-2	0	0	0	1	0	0
MFSD10	868	826	1329	924	523	1269
GLRB	1	0	0	0	0	0
BST1	97	116	203	87	94	184
RAPGEF2	695	729	697	1120	1055	1805
HGFAC	0	0	0	0	0	0
SNX25	205	160	161	162	125	271
LRP2BP	14	9	21	8	9	19
UFSP2	312	220	244	319	153	247
KLF3	218	283	369	198	191	248
KLHL5	639	696	841	836	726	1247
FAM149A	1	0	7	3	5	4
NCAPG	241	270	635	54	22	122
UGDH	392	596	592	712	655	890
PPARGC1A	0	0	0	0	0	1
DDX25	3	1	6	2	0	4
CRYAB	0	0	3	1	1	3
DBX1	0	0	0	0	0	0
HTATIP2	811	792	807	1212	810	1069
CTSC	2399	5210	8438	2501	4594	7996
CCDC34	69	53	100	23	7	32
ZBTB16	12	8	7	10	5	3
ELP4	161	143	154	167	91	125
ZPR1	389	497	550	537	407	508
MTCH2	817	816	802	888	548	725
FNBP4	383	372	399	476	343	449
TECTA	5	3	4	4	1	6
SC5D	727	906	848	692	597	871
CRTAM	249	325	193	288	359	250
JHY	161	113	100	150	84	104
B3GAT1	1	3	4	2	1	6
HSPA8	26882	27043	27089	39007	25361	26848
P2RX3	1	0	1	3	0	2
VWA5A	1209	3396	1380	1051	1218	1291
DNAJC4	638	417	468	643	258	448
SIAE	574	479	440	539	313	394
SNX15	260	222	204	319	216	325
LPXN	3738	3806	3548	3792	2564	4325
DTX4	2916	3220	1590	4004	2456	2157
ATG2A	553	368	394	659	300	1238
EHD1	614	515	484	2329	1222	4739
OSBP	943	915	1002	1267	854	1130
UNC93B1	1293	1619	2061	3747	3866	3998
PUS3	71	77	90	107	63	76
DCPS	144	184	253	167	133	152
KMT5B	397	403	430	368	284	443
FOXRED1	439	413	461	384	222	314
PPP6R3	1444	1275	1443	1293	805	1415
NRXN2	11	11	15	11	9	13
MS4A6A	73	125	426	13	28	53
MS4A4A	1388	1030	1630	874	605	1466
ST3GAL4	221	341	312	469	665	676
CPT1A	794	794	589	880	666	578
CCND1	5581	3552	3894	10039	5274	5519
CCDC86	267	303	433	350	202	304
PRPF19	863	964	1252	888	531	804
TMEM109	1401	1294	1828	1556	1104	1424
CCKBR	0	0	0	0	0	0
HPX	1	0	0	0	0	2
TRIM3	163	147	134	143	83	150
CHORDC1	172	204	234	228	199	243
FOLR1	70	62	51	50	36	35
ANAPC15	378	386	394	292	187	274
FOLR3	22	37	14	10	18	17
PANX1	252	330	383	570	610	875
ARHGEF17	532	497	303	206	167	204
APOA5	0	0	0	0	0	0
APOA4	0	0	0	0	0	0
APOC3	0	0	0	0	0	0
CEP164	415	368	523	409	290	444
RNF141	321	279	275	241	165	237
CEP126	12	4	1	3	3	7
EIF4G2	15434	15215	14623	18096	12329	17162
IL10RA	2100	1531	2929	3424	3740	7564
GALNT18	17	5	4	11	2	4
BIRC2	837	782	692	1199	1015	1220
UBE4A	1463	1472	1502	1361	1014	1498
DDX6	2772	2304	2408	2391	1535	2174
UPK2	1	0	0	0	0	0
CBL	2457	2521	2816	2154	1764	2720
NECTIN1	252	303	343	151	66	149
HIPK3	2358	2305	2524	2148	1850	2624
KIAA1549L	0	0	0	0	0	0
FBXO3	324	295	281	325	206	264
PDHX	445	498	526	560	488	826
SLC1A2	155	80	70	792	653	2454
COMMD9	1013	1163	1287	995	681	980
SLC15A3	17892	15748	10297	40150	25079	23307
CD5	19	13	16	19	7	35
ACCS	250	79	473	223	51	384
SCGB2A2	0	0	0	0	0	0
MDK	78	27	28	190	70	88
AMBRA1	857	692	724	1051	646	948
MADD	2957	2268	2211	7366	3237	3725
PTPMT1	952	923	803	1454	737	936
NAA40	209	263	310	147	154	248
CARS1	456	423	307	612	422	206
SLC22A18	380	297	78	381	150	106
CD81	9615	13323	11842	13971	11198	15568
SLC35F2	41	16	169	158	10	141
C11orf21	681	812	573	317	359	239
ELMOD1	1	0	1	0	0	0
CALCA	1	0	0	0	0	0
SOX6	2	1	4	7	5	2
C11orf58	1396	1386	1609	1825	1433	1801
PITPNM1	1560	981	1211	2023	886	2108
RPS13	1584	1639	2573	1520	1225	1864
AIP	545	497	661	566	394	698
NUP98	2108	2119	2495	3310	2225	4474
NDUFS8	995	1044	1233	1068	540	1056
TCIRG1	11239	10698	10162	13560	8510	13519
CHKA	664	693	554	669	469	603
EXPH5	5	1	9	2	2	3
HPS5	569	680	505	1056	1000	847
GTF2H1	291	333	339	352	296	352
POU2AF1	1	7	3	9	12	4
PTPN5	0	1	0	0	0	0
VWF	295	269	254	97	89	81
PSMD9	500	487	528	565	347	531
P3H3	9	2	3	2	0	8
PPFIBP1	517	612	1045	438	330	847
PRPF40B	100	95	81	161	76	170
CD69	1	29	29	10	154	48
PRDM4	580	553	660	705	516	696
CLEC2B	326	238	420	430	280	478
COQ5	371	316	304	435	227	301
SELPLG	713	990	2159	594	427	1159
CORO1C	12764	12203	10389	12273	8117	8838
ASIC1	41	43	30	6	11	2
DAO	0	2	1	0	0	1
CAPRIN2	408	319	275	287	148	206
TSPAN11	17	6	1	5	2	4
KCTD10	1439	1291	1325	1402	843	1517
SLC11A2	2587	2705	1999	4373	3357	3814
MLEC	3931	4555	4988	4275	2981	3788
MVK	414	627	659	394	327	456
CSRNP2	377	313	297	556	449	511
CAMKK2	780	629	503	696	429	529
BIN2	1549	1229	1427	1487	1102	1469
IL23A	13	13	13	92	169	1999
ATP5F1B	14277	14455	14741	18810	12076	15143
PTGES3	1697	1818	2532	2167	1519	2121
SYT10	0	0	1	0	0	0
BCL7A	124	110	74	83	36	47
RSRC2	710	664	748	866	654	929
CYP27B1	3148	2008	1437	13873	5886	8934
MYF6	0	0	0	0	0	0
MYF5	0	0	0	0	0	0
LIN7A	4	14	23	1	2	20
KRT18	12	6	21	8	1	14
ACSS3	1	2	2	2	2	7
TNS2	315	278	173	223	89	122
GLI1	7	4	13	6	0	12
PPM1H	878	422	394	1116	293	474
METAP2	931	1040	1119	1043	746	968
LTA4H	9120	5198	5957	6365	1948	4419
ELK3	247	179	357	199	98	221
SLC6A12	1045	224	526	1151	222	615
WNT5B	2	15	5	0	4	2
MAGOHB	76	96	105	93	65	111
TRPV4	64	49	184	22	42	230
ITFG2	313	295	322	310	163	243
FOXM1	240	300	611	50	36	121
PRR4	2	2	0	1	2	1
PRMT8	0	0	0	0	0	0
PARP11	205	214	245	401	372	334
ARPC3	4081	4032	4193	4508	3379	4458
GPN3	204	158	293	149	86	215
VPS29	1088	1074	1192	1213	1058	1230
FGF6	0	0	0	0	0	0
MYL2	0	0	0	0	0	0
RAD51AP1	198	228	267	97	66	77
CUX2	1	0	8	0	2	0
SH2B3	3830	3811	4214	4085	3127	4642
AKAP3	33	7	15	36	9	9
MANSC1	15	9	10	15	4	10
KCNA1	1	0	1	1	1	0
DUSP16	160	70	87	187	113	391
CREBL2	990	869	1011	1037	757	2232
ACAD10	423	439	395	342	217	342
ALDH2	1173	1127	1699	1140	858	2559
CDKN1B	246	236	345	318	377	569
GPRC5D	10	0	0	5	0	1
NAA25	589	500	556	728	459	555
GSG1	22	20	26	13	13	10
SCNN1A	6	7	6	6	1	5
LTBR	1697	885	1036	1864	720	1115
OGFOD2	199	194	209	169	118	216
CDK2AP1	1149	1038	1148	1027	631	932
OAS3	1324	1115	3301	28127	25142	22534
OAS2	400	308	1060	10982	11035	10189
ART4	3	2	1	0	1	0
MGP	0	1	1	2	1	3
RASAL1	6	5	16	2	3	32
ARHGDIB	12652	15258	14054	12471	8033	10826
GTF2H3	507	545	589	695	590	691
EIF2B1	712	714	749	688	508	633
DDX55	369	290	407	405	202	292
SLC38A1	272	84	224	115	12	133
RERGL	0	0	0	0	0	0
ENDOU	7	3	7	4	3	4
SPRING1	1144	1732	1807	1202	1183	1701
VDR	1101	1105	1396	1234	892	1885
FZD10	0	0	0	0	0	0
RFC5	143	149	206	91	58	77
STX2	723	610	700	433	283	458
ADGRD1	41	39	47	36	18	77
COPZ1	1639	1572	1721	1737	951	1606
TBC1D30	187	186	158	189	151	292
CAND1	1465	1377	1542	1634	1144	1607
IL26	0	0	0	0	0	0
IFNG	0	0	0	0	2	0
RAB5B	1642	1621	1679	1821	1076	2225
MDM1	122	105	127	284	145	311
NUP107	365	425	602	464	299	596
CNOT2	569	497	650	548	428	607
TIMELESS	404	413	709	250	112	310
CPSF6	693	759	953	662	416	693
KRR1	318	264	331	470	407	378
MRPL51	711	512	755	789	301	697
GAPDH	25207	29101	48585	25180	20638	48532
NOP2	280	470	549	538	403	419
CHD4	5308	4705	5072	5398	4049	5415
ACRBP	36	31	44	31	9	30
UHRF1BP1L	746	779	833	790	586	1010
COPS7A	1249	1205	1248	1336	822	1269
ING4	196	161	179	182	80	206
GNB3	0	1	2	0	0	0
CDCA3	90	99	240	18	16	38
CHPT1	304	452	387	283	320	324
USP5	1265	1294	1403	1424	868	1430
TPI1	6999	7666	10255	8123	6287	11250
GNPTAB	3406	4005	3305	3459	2879	3340
SPSB2	128	92	75	145	73	79
ENO2	642	685	601	648	444	736
ATN1	1876	1506	1599	2033	991	2053
C12orf57	63	30	72	82	25	69
PTPN6	7822	6461	7575	10541	6185	9186
LPCAT3	840	922	844	1027	680	887
NT5DC3	62	100	130	32	50	69
SLCO1B3	0	0	0	0	0	0
APOBEC1	0	0	0	0	0	0
NANOG	10	5	2	5	0	7
SUDS3	471	439	564	500	339	576
GOLT1B	573	657	681	689	578	795
GYS2	0	0	0	0	0	0
LDHB	3612	3795	5608	3044	1939	3223
PRKAB1	333	273	300	332	209	294
CMAS	928	801	1181	903	586	971
HCFC2	185	158	168	155	128	207
ST8SIA1	8	4	7	8	4	6
CLEC4A	81	302	857	65	201	679
C2CD5	491	604	610	444	330	472
AICDA	9	8	7	12	17	21
RAB35	1266	1337	1489	2004	1744	1885
PHC1	223	268	305	211	193	328
COX6A1	2097	2074	2127	2462	1514	2271
ENSG00000111780	11	7	0	5	15	0
RFX4	1	2	0	0	0	2
RIC8B	51	63	76	44	30	55
SRSF9	1441	1447	1922	1552	1090	1910
ENSG00000111788	34	45	73	18	11	24
FGFR1OP2	504	615	592	521	439	589
KLRB1	1	1	0	1	0	0
COL12A1	1	1	2	1	1	0
BTN3A3	280	230	326	669	432	486
TDP2	2056	2093	1462	2717	1831	2262
FRK	47	42	47	44	50	46
DSE	1168	1259	1466	1254	1254	2797
RWDD1	296	327	320	369	254	340
RSPH4A	2	2	3	5	0	3
MAK	9	15	8	2	11	17
TMEM14C	624	710	556	592	475	541
PAK1IP1	98	106	126	127	76	104
GCNT2	108	103	235	242	214	261
SMIM8	83	73	65	52	42	57
NEDD9	621	707	465	409	333	437
CEP85L	142	172	127	99	81	140
ADTRP	121	134	77	116	109	107
ASF1A	194	191	221	211	198	240
MCM9	309	308	292	365	228	293
FAM184A	2	4	2	0	0	0
RNGTT	368	372	351	372	261	383
MAN1A1	3369	2229	2087	3476	1454	2470
GABRR2	34	35	30	53	54	45
SERINC1	3955	3536	3490	4214	3156	4894
HDDC2	397	503	453	381	305	380
TPD52L1	204	186	27	81	43	29
HINT3	460	406	451	617	436	558
NCOA7	599	496	458	854	858	640
RIPOR2	27	34	74	69	149	294
SASH1	152	314	300	121	209	318
UST	12	23	54	1	5	44
LY6G5C	1	0	1	0	0	1
ULBP1	1	0	5	0	0	3
FBXO5	62	88	185	48	27	41
MTRF1L	366	383	402	550	377	468
PPARD	4297	5508	4866	5470	4448	6196
OPRM1	37	32	26	30	19	28
FANCE	1743	1792	1176	1516	1116	759
TULP1	2	1	1	4	1	1
SLC26A8	7	9	3	3	3	7
MAPK14	1428	1565	1799	1490	1165	1784
RHAG	1	1	0	0	0	3
KCTD20	1785	1835	1983	1691	1101	1936
STK38	765	387	620	736	359	639
SRSF3	1900	2049	2600	2212	1546	2064
SOD2	8113	8161	5631	82217	60229	102283
MRPL18	380	431	536	537	375	473
IL17A	0	0	0	0	0	0
IL17F	0	0	0	0	0	0
MCM3	1235	1033	1543	717	292	456
RNF8	171	147	205	179	146	201
PHACTR1	225	252	190	123	57	112
MDGA1	89	40	49	154	60	129
CILK1	143	146	173	149	126	157
FBXO9	714	621	657	757	468	761
CD83	3759	3702	2280	7792	5092	7660
MDN1	324	400	407	401	264	335
GLP1R	0	1	0	0	1	0
SAYSD1	129	139	141	139	92	132
BMP5	0	1	1	0	0	0
BACH2	1	3	12	2	1	10
RBM24	0	0	0	0	1	0
CAP2	1	0	0	0	0	0
TREML2	9	16	25	11	12	30
ZNF451	466	433	468	464	375	570
BAG2	89	98	88	60	57	58
RAB23	137	309	97	94	147	125
TSPO2	1	0	0	2	0	2
FHL5	0	0	0	0	0	0
GPR63	1	3	2	2	3	4
KHDRBS2	0	0	2	0	0	0
FBXL4	204	249	221	218	141	245
CCNC	390	435	450	491	361	478
PRDM13	0	0	0	0	0	0
E2F3	624	671	624	570	488	649
PTP4A1	710	693	762	866	888	1522
SIM1	1	1	1	1	0	1
ASCC3	1120	950	961	1403	722	957
HDGFL1	0	0	0	0	0	0
BVES	2	4	3	2	6	4
COL9A1	0	2	0	0	0	3
MED23	597	500	517	605	392	599
WASF1	10	19	39	10	7	37
GPLD1	69	45	24	31	27	17
ALDH5A1	1246	836	551	588	264	243
CRYBG1	2978	2479	2905	3355	1843	3102
VNN1	332	149	266	332	101	556
VNN2	214	127	113	203	188	178
ACOT13	936	1024	703	1204	811	765
SMAP1	406	427	475	450	384	540
RPS12	2828	3228	5217	2652	2057	3885
C6orf62	2679	2489	2918	4001	3826	4302
B3GAT2	6	13	14	6	9	13
GMNN	151	153	217	103	82	100
EYA4	0	0	0	0	1	5
SOBP	97	77	132	64	62	150
NR2E1	1	0	0	1	1	0
SNX3	2908	2968	2891	4066	3135	3421
SLC17A2	0	0	0	0	0	0
HBS1L	703	620	620	720	396	606
TRIM38	1134	1151	1173	1858	1768	2189
PEX7	121	133	117	118	105	110
ZBTB24	191	201	198	212	161	179
FIG4	1131	801	982	998	574	1047
PERP	32	50	35	47	36	84
ARFGEF3	213	394	232	184	248	177
SLC16A10	676	474	668	365	333	1756
HECA	736	843	855	761	713	1085
