GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0000002	mitochondrial genome maintenance	11	0.001728608470181504	30/16283	0.06666666666666667	0.9382310573321809	-0.09365318112559279	0.6392541441951771	0.8617895679684501	0.7593995742295065	TYMP/LONP1	2	21	-1.9088636391811982	0.147711028677008
GO:0000012	single strand break repair	12	0.001728608470181504	13/16283	0.15384615384615385	2.1651485938434947	1.1622986187933448	0.2349559337140089	0.6959472853822013	0.6132611624103262	SIRT1/LIG4	2	11	-1.2622364742561458	0.2793720365214485
GO:0000027	ribosomal large subunit assembly	11	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000028	ribosomal small subunit assembly	16	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000038	very long-chain fatty acid metabolic process	19	0.001728608470181504	33/16283	0.06060606060606061	0.8529373248474372	-0.23387901478191217	0.6907571654256035	0.8811683619418201	0.776475956259925	ACSL1/ABCD1	2	24	-2.0423950318057207	0.12935660185131875
GO:0000045	autophagosome assembly	74	0.014693171996542784	116/16283	0.14655172413793102	2.0624906863767767	3.176127396165389	0.0033728770469258523	0.06457124287541001	0.056899475428381606	RUFY4/STX17/SEC22B/SMCR8/RAB43/RAB1A/AMBRA1/GABARAPL1/AP5Z1/PIP4K2C/NSFL1C/RAB3GAP1/PSEN1/UBQLN2/ATG5/RAB7A/ARFIP2	17	52	-0.6755187565429317	0.4891512161249417
GO:0000050	urea cycle	12	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000054	ribosomal subunit export from nucleus	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000055	ribosomal large subunit export from nucleus	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000056	ribosomal small subunit export from nucleus	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000070	mitotic sister chromatid segregation	35	0.011235955056179775	190/16283	0.06842105263157895	0.9629213483146069	-0.14218072836838047	0.5974832541491325	0.8529768138369445	0.7516338713433239	HSPA1B/PRICKLE1/CHMP5/MAD2L1BP/SMARCA5/BOD1/SIRT1/INO80/NSMCE2/DYNC1LI1/PRP4K/GOLGA2/APC	13	110	-1.6930193903486	0.18294109045901616
GO:0000076	DNA replication checkpoint signaling	13	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000077	DNA damage checkpoint signaling	40	0.00864304235090752	129/16283	0.07751937984496124	1.090966345735094	0.2868759039008833	0.43528987723982127	0.7944207284412853	0.7000348871239672	PARP9/DTX3L/MUC1/PML/TREX1/FBXO6/NBN/USP28/WAC/SDE2	10	72	-1.53156940803973	0.2145463752094798
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	31	0.005185825410544511	75/16283	0.08	1.1258772687986172	0.30218418787024437	0.4437760021932341	0.7944207284412853	0.7000348871239672	HERC5/SERTAD1/CCNK/CCNYL1/GTF2H1/APC	6	32	-1.2314648155893921	0.28787221432080484
GO:0000082	G1/S transition of mitotic cell cycle	82	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000086	G2/M transition of mitotic cell cycle	50	0.001728608470181504	139/16283	0.014388489208633094	0.20249591165442754	-2.611519364203527	0.9996017241078191	0.9998114375318298	0.881022941321168	NBN/UBE2A	2	33	-2.3608487629242556	0.09420073557285473
GO:0000132	establishment of mitotic spindle orientation	36	0.003457216940363008	35/16283	0.11428571428571428	1.6083960982837386	0.9965038795861162	0.23528000365550014	0.6959472853822013	0.6132611624103262	DYNLT1/NDEL1/NSFL1C/PAFAH1B1	4	23	-1.3066882368269794	0.26751300027333735
GO:0000165	MAPK cascade	126	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000183	rDNA heterochromatin formation	7	0.0025929127052722557	9/16283	0.3333333333333333	4.691155286660904	3.0633380253324667	0.02172965988539865	0.1948993610919243	0.1717431926911288	SMARCA5/SIRT1/BAZ2A	3	4	0.15482954553049852	0.994973001171419
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	35	0.006914433880726016	44/16283	0.18181818181818182	2.5588119745423117	2.8635115375840368	0.011341250536800206	0.13165320454150378	0.11601136888956663	ZC3H12A/DCP1A/SMG5/SMG7/UPF2/SMG1/MAGOH/UPF1	8	25	-0.6969226652060854	0.47952592559411955
GO:0000209	protein polyubiquitination	137	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000212	meiotic spindle organization	6	8.64304235090752e-4	21/16283	0.047619047619047616	0.6701650409515577	-0.41829036404619435	0.7875022506772473	0.9222442037437705	0.8126715403501953	GOLGA2	1	4	-0.9437827431376111	0.3799453822416
GO:0000226	microtubule cytoskeleton organization	134	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000244	spliceosomal tri-snRNP complex assembly	27	0.0025929127052722557	27/16283	0.1111111111111111	1.563718428886968	0.8107664635451448	0.30028740281014854	0.7582157984667187	0.6681314974455469	PRP4K/CD2BP2/PRPF6	3	11	-0.8567713661479814	0.41271388657331803
GO:0000245	spliceosomal complex assembly	28	0.00432152117545376	92/16283	0.05434782608695652	0.7648622749990605	-0.6255152409557942	0.7914824027392572	0.9241083282532538	0.814314186549951	SNIP1/SNRPB2/SETX/PRPF6/YTHDC1	5	39	-1.6116121157132663	0.19826415942732753
GO:0000255	allantoin metabolic process	8	8.64304235090752e-4	7/16283	0.14285714285714285	2.0104951228546732	0.7395506239363447	0.40312298153547776	0.7814857533816915	0.6886367280860474	NT5C2	1	4	-0.9437827431376111	0.3799453822416
GO:0000266	mitochondrial fission	17	0.001728608470181504	41/16283	0.04878048780487805	0.6865105297552544	-0.5558449187093336	0.7989210965638249	0.9282043149432411	0.8179235253770136	STAT2/RALA	2	9	-1.0615657787939947	0.339362274317079
GO:0000278	mitotic cell cycle	127	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000281	mitotic cytokinesis	63	0.006050129645635264	92/16283	0.07608695652173914	1.0708071849986847	0.1883618351146201	0.48262654621003087	0.8056137947933956	0.7098980951947644	CHMP5/ZFYVE26/PDCD6IP/RAB35/EXOC7/APC/ARF1	7	63	-1.75471295935394	0.17210597832849228
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	14	0.006914433880726016	57/16283	0.14035087719298245	1.9752232785940649	2.0398313306423197	0.047229721452148536	0.29878043722545533	0.26328206472954563	PATL1/CPEB3/DCP1A/PAIP1/EIF4ENIF1/CNOT4/DHX36/TNRC6A	8	12	0.03704650987411518	0.9078105092148239
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	20	0.003457216940363008	31/16283	0.12903225806451613	1.815931078707447	1.257591005045993	0.17502467618811804	0.6018663629342881	0.5303580789830271	CPEB3/EIF4ENIF1/CNOT4/TNRC6A	4	6	0.03704650987411518	0.9078105092148239
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	9	0.0025929127052722557	11/16283	0.2727272727272727	3.838217961813467	2.6042347256496945	0.03837236425200214	0.2755919248061999	0.24284860032859001	PATL1/DCP1A/EIF4ENIF1	3	2	0.8479767260904438	1.584113015496078
