GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0000002	mitochondrial genome maintenance	11	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000012	single strand break repair	12	0.004273504273504274	13/16323	0.07692307692307693	5.365877712031558	1.8990935214861002	0.17120385000055638	0.5096256510548712	0.4934922505559275	XRCC1	1	11	-0.8188284582405688	0.4277809670705415
GO:0000027	ribosomal large subunit assembly	11	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000028	ribosomal small subunit assembly	16	0.004273504273504274	18/16323	0.05555555555555555	3.875356125356125	1.4719653343147812	0.2289828633504617	0.5450522944113383	0.5277973800631209	MRPS7	1	8	-0.5003747271220342	0.5742225148101107
GO:0000038	very long-chain fatty acid metabolic process	19	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000045	autophagosome assembly	74	0.017094017094017096	116/16323	0.034482758620689655	2.405393457117595	1.8319165892440208	0.08561831467925068	0.49784971180432436	0.48208910640269775	PACS2/IFT88/EPM2A/WIPI1	4	52	-0.985882542903735	0.36495420190551847
GO:0000050	urea cycle	12	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000054	ribosomal subunit export from nucleus	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000055	ribosomal large subunit export from nucleus	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000056	ribosomal small subunit export from nucleus	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000070	mitotic sister chromatid segregation	35	0.008547008547008548	192/16323	0.010416666666666666	0.7266292735042735	-0.4595175104234781	0.7647245417197827	0.8246275336297777	0.7985220064943847	DIS3L2/MAD1L1	2	110	-2.428266370674669	0.08807567209332046
GO:0000076	DNA replication checkpoint signaling	13	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000077	DNA damage checkpoint signaling	40	0.004273504273504274	129/16323	0.007751937984496124	0.5407473663287616	-0.631538066032531	0.8458873112593838	0.8779309743840144	0.8501380012657125	TREX1	1	72	-2.6975993044582536	0.06731619479297368
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	31	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000082	G1/S transition of mitotic cell cycle	82	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000086	G2/M transition of mitotic cell cycle	50	0.004273504273504274	139/16323	0.007194244604316547	0.501844678103671	-0.7113106795559815	0.8667681012553139	0.8889504781781963	0.860808656708868	CALM2	1	33	-1.9174407469086785	0.14645849381937195
GO:0000132	establishment of mitotic spindle orientation	36	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000165	MAPK cascade	126	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000183	rDNA heterochromatin formation	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	35	0.004273504273504274	45/16323	0.022222222222222223	1.5501424501424501	0.445667517590656	0.47829571964781126	0.6708196833566594	0.6495833060436926	CTIF	1	25	-1.639809010310399	0.19282004320544974
GO:0000209	protein polyubiquitination	137	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000212	meiotic spindle organization	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000226	microtubule cytoskeleton organization	134	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000244	spliceosomal tri-snRNP complex assembly	27	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000245	spliceosomal complex assembly	28	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000255	allantoin metabolic process	8	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000266	mitochondrial fission	17	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000278	mitotic cell cycle	127	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000281	mitotic cytokinesis	63	0.008547008547008548	93/16323	0.021505376344086023	1.5001378549765647	0.5833135046041613	0.38606302963775085	0.6208829081028865	0.6012273970456257	ZFYVE26/STMN1	2	63	-1.8709207312737857	0.15337972779877146
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	14	0.004273504273504274	57/16323	0.017543859649122806	1.223796671165092	0.2041177422090506	0.5615318867498295	0.7098460997755612	0.6873742493171171	SAMD4A	1	12	-0.9058398352301986	0.39393420536482027
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	20	0.004273504273504274	32/16323	0.03125	2.1798878205128207	0.8056973311473907	0.37029362452979575	0.6136707509243157	0.5942435576920748	SAMD4A	1	6	-0.21269265467025328	0.7392176686039695
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000301	retrograde transport, vesicle recycling within Golgi	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000302	response to reactive oxygen species	15	0.017094017094017096	189/16323	0.021164021164021163	1.4763261429928096	0.7943179624806495	0.2871205187265104	0.5722400489066791	0.5541244421442704	TRAP1/PEX14/AGAP3/TREX1	4	82	-1.4413580715865608	0.23445240725187366
GO:0000303	response to superoxide	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000338	protein deneddylation	11	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000353	formation of quadruple SL/U4/U5/U6 snRNP	10	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000375	RNA splicing, via transesterification reactions	25	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000380	alternative mRNA splicing, via spliceosome	24	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	57	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000387	spliceosomal snRNP assembly	30	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000389	mRNA 3'-splice site recognition	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000395	mRNA 5'-splice site recognition	24	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000398	mRNA splicing, via spliceosome	183	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000413	protein peptidyl-prolyl isomerization	28	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000422	autophagy of mitochondrion	23	0.01282051282051282	112/16323	0.026785714285714284	1.8684752747252746	1.1122224494572166	0.21697354838914246	0.5354196192621539	0.5184696499372813	WIPI1/USP30/ARHGAP26	3	31	-0.756308101259235	0.45367283776275036
GO:0000423	mitophagy	51	0.008547008547008548	92/16323	0.021739130434782608	1.51644370122631	0.5990655550999934	0.3809650603352832	0.6191835272398519	0.5995818140870075	USP30/ARHGAP26	2	25	-0.9466618297504537	0.378902557215975
GO:0000425	pexophagy	11	0.004273504273504274	11/16323	0.09090909090909091	6.341491841491842	2.1371519200799107	0.14690285333636732	0.5096048594420495	0.49347211715058786	USP30	1	6	-0.21269265467025328	0.7392176686039695
GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	5	0.004273504273504274	5/16323	0.2	13.951282051282053	3.4929662459427644	0.06966044758901757	0.49784971180432436	0.48208910640269775	USF2	1	0	0	0
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000460	maturation of 5.8S rRNA	14	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	25	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	16	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000470	maturation of LSU-rRNA	9	0	0	0	0	0	1	1	1		0	0	0	0
