GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0000002	mitochondrial genome maintenance	11	0.00436046511627907	30/16323	0.1	2.372529069767442	1.5783874282902717	0.1309642113438271	0.6672400767603606	0.610849406812406	RRM1/PRIMPOL/DNA2	3	21	-0.9433350485841459	0.38010777473052526
GO:0000012	single strand break repair	12	0.0029069767441860465	13/16323	0.15384615384615385	3.6500447227191417	2.005071490659309	0.10180819346395209	0.5730346889256732	0.5246056284759034	UNG/NEIL3	2	11	-0.7021729917672578	0.4771899149109939
GO:0000027	ribosomal large subunit assembly	11	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000028	ribosomal small subunit assembly	16	0.0014534883720930232	18/16323	0.05555555555555555	1.3180717054263564	0.28322582566882054	0.5395494150415286	0.9121846873832464	0.8350929367085025	PRKDC	1	8	-1.0768664412086684	0.3343944245622106
GO:0000038	very long-chain fatty acid metabolic process	19	0.0014534883720930232	35/16323	0.02857142857142857	0.6778654485049834	-0.40019293173221937	0.7788285551159733	0.9692813510210712	0.8873641720987276	ACOX2	1	24	-2.175478729876778	0.11331114852433913
GO:0000045	autophagosome assembly	74	0.00872093023255814	116/16323	0.05172413793103448	1.2271702085004008	0.5150637889079918	0.3640742429738426	0.8451283810125199	0.7737037809964115	PIP4K2A/CHEK2/PIP4K2B/TP53INP1/TBC1D14/TRIM32	6	52	-1.156909148882205	0.3094921000629395
GO:0000050	urea cycle	12	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000054	ribosomal subunit export from nucleus	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000055	ribosomal large subunit export from nucleus	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000056	ribosomal small subunit export from nucleus	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000070	mitotic sister chromatid segregation	35	0.09883720930232558	192/16323	0.3541666666666667	8.402707122093023	21.644247893426314	9.261946051727111e-45	1.9158335407997528e-41	1.7539200996902183e-41	SMC3/ANAPC15/MAD1L1/GEN1/CHEK2/CCSAP/INCENP/KNSTRN/XRCC3/RCC1/KNTC1/NCAPD3/NCAPD2/SMC4/SMC2/SKA2/SPDL1/FBXO5/RACGAP1/KIF22/CENPI/HASPIN/CCNB1/ZWINT/SPAG5/MAD2L1/KIF18A/PSRC1/CENPE/CENPK/KIF23/KNL1/TTK/TRIP13/BUB1/TPX2/NCAPG2/AURKB/ESPL1/KIF2C/KIF11/SPC24/NUF2/CDCA5/NDC80/CDCA8/NUSAP1/KIFC1/CDT1/CDK1/NEK2/NCAPG/KIF14/BIRC5/UBE2C/PRC1/DLGAP5/UHRF1/KIF18B/PLK1/KIF4A/CENPF/KIF15/SKA3/MYBL2/CDC20/BUB1B/SPC25	68	110	0.5216024398548579	1.2930498301414415
