GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected
GO:0000002	mitochondrial genome maintenance	30	0.0014847809948032665	30/16075	0.7292039444801942	0.9999990727778187	0.9999990727778187	LIG3/TWNK	2		21	2	2.5111161653494056	-0.22758016112981327	0.7299004776417638
GO:0000003	reproduction	1410	0	0	1	1	1		0		0	0	0	0	0
GO:0000012	single strand break repair	11	0	0	1	1	1		0		0	0	0	0	0
GO:0000017	alpha-glucoside transport	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000018	regulation of DNA recombination	132	0.005196733481811433	131/16075	0.9299855018620036	0.9999990727778187	0.9999990727778187	TRRAP/KMT5C/MBTD1/MMS19/PAXIP1/WRAP53/PRDM9	7		89	4	10.642349462671293	-0.978546912578585	0.3675267896084606
GO:0000019	regulation of mitotic recombination	7	0	0	1	1	1		0		0	0	0	0	0
GO:0000022	mitotic spindle elongation	12	0	0	1	1	1		0		0	0	0	0	0
GO:0000023	maltose metabolic process	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000025	maltose catabolic process	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000027	ribosomal large subunit assembly	25	0.0014847809948032665	25/16075	0.631617340678585	0.9999990727778187	0.9999990727778187	MDN1/NLE1	2		15	2	1.793654403821004	0.10889207549139972	0.9604275096383631
GO:0000028	ribosomal small subunit assembly	17	7.423904974016332e-4	17/16075	0.7742949835392013	0.9999990727778187	0.9999990727778187	PRKDC	1		8	2	0.956615682037869	0.7375007349137738	1.483478842779612
GO:0000038	very long-chain fatty acid metabolic process	35	0.0022271714922048997	35/16075	0.5711829674844165	0.9999990727778187	0.9999990727778187	ACSBG1/ABCD4/CYP4F2	3		24	2	2.8698470461136067	-0.3611115537543359	0.6501261251685897
GO:0000041	transition metal ion transport	93	0.007423904974016332	91/16075	0.23034735332761447	0.9999990727778187	0.9999990727778187	SLC30A7/SLC46A1/HAMP/ABCC5/SLC39A6/ATP13A1/TCN2/NECTIN1/TTYH1/SLC22A17	10		55	3	6.576732814010349	-0.7849258005306969	0.44165474503107505
GO:0000045	autophagosome assembly	106	0.004454342984409799	106/16075	0.8883980316435489	0.9999990727778187	0.9999990727778187	ATG4B/RAB19/FEZ1/EHMT2/LRRK2/TP53INP1	6		52	3	6.218001933246147	-0.7288363338796532	0.46547789647415155
GO:0000050	urea cycle	10	0.0014847809948032665	10/16075	0.20197211577335125	0.9999990727778187	0.9999990727778187	CPS1/CEBPA	2		6	1	0.7174617615284017	0.3320356268056094	1.1343745379292065
GO:0000052	citrulline metabolic process	8	0.0014847809948032665	8/16075	0.1401456069762522	0.9999990727778187	0.9999990727778187	CPS1/CAD	2		5	0	0.597884801273668	-Inf	0
GO:0000053	argininosuccinate metabolic process	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000054	ribosomal subunit export from nucleus	15	7.423904974016332e-4	15/16075	0.7310743050776447	0.9999990727778187	0.9999990727778187	MDN1	1		4	0	0.4783078410189345	-Inf	0
GO:0000055	ribosomal large subunit export from nucleus	8	7.423904974016332e-4	8/16075	0.5035527113110336	0.9999990727778187	0.9999990727778187	MDN1	1		3	0	0.35873088076420084	-Inf	0
GO:0000056	ribosomal small subunit export from nucleus	8	0	0	1	1	1		0		0	0	0	0	0
GO:0000070	mitotic sister chromatid segregation	197	0.004454342984409799	197/16075	0.9993706759594723	0.9999990727778187	0.9999990727778187	TENT4A/NCAPD3/EML3/DIS3L2/VPS4A/PRAP1	6		110	4	13.153465628020697	-1.1903909086388613	0.29960017431351904
GO:0000075	cell cycle checkpoint signaling	187	0.007423904974016332	186/16075	0.954954709460351	0.9999990727778187	0.9999990727778187	ATRIP/TAOK2/CDK5RAP3/VPS4A/DOT1L/TELO2/EME2/PRKDC/PRAP1/HORMAD1	10		106	6	12.675157787001762	-0.7478845288503477	0.4572644957365028
GO:0000076	DNA replication checkpoint signaling	18	0	0	1	1	1		0		0	0	0	0	0
GO:0000077	DNA damage checkpoint signaling	122	0.005939123979213066	121/16075	0.8048608148476852	0.9999990727778187	0.9999990727778187	ATRIP/TAOK2/CDK5RAP3/DOT1L/TELO2/EME2/PRKDC/PRAP1	8		72	5	8.60954113834082	-0.5434331105482905	0.552249131720986
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	102	0.0066815144766146995	101/16075	0.4747802585913671	0.9999990727778187	0.9999990727778187	CCNJL/TFAP4/SPDYE5/SPDYE21/CDK5RAP3/SPDYE6/SPDYA/CEBPA/CDK5R1	9		32	2	3.826462728151476	-0.6487936262061168	0.5014012815983132
GO:0000080	mitotic G1 phase	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000082	G1/S transition of mitotic cell cycle	223	0	0	1	1	1		0		0	0	0	0	0
GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	22	0	0	1	1	1		0		0	0	0	0	0
GO:0000086	G2/M transition of mitotic cell cycle	134	0.007423904974016332	134/16075	0.6949146783095572	0.9999990727778187	0.9999990727778187	CTC1/TAOK2/CDK5RAP3/VPS4A/CDK3/MECP2/KDM8/APP/WNT10B/USH1C	10		33	3	3.9460396884062092	-0.27410017676470616	0.7013317222295911
GO:0000096	sulfur amino acid metabolic process	32	0.003711952487008166	32/16075	0.12539431017203106	0.9999990727778187	0.9999990727778187	MPST/CSAD/MRI1/CPS1/GNMT	5		25	2	2.98942400636834	-0.4019335482745911	0.6271064691491705
GO:0000097	sulfur amino acid biosynthetic process	16	7.423904974016332e-4	16/16075	0.753629903524744	0.9999990727778187	0.9999990727778187	MRI1	1		11	0	1.3153465628020697	-Inf	0
GO:0000098	sulfur amino acid catabolic process	9	0.0014847809948032665	9/16075	0.1705897448012733	0.9999990727778187	0.9999990727778187	MPST/CSAD	2		7	1	0.8370387217831352	0.17788494697835106	1.0125679382611783
GO:0000101	sulfur amino acid transport	13	7.423904974016332e-4	13/16075	0.6795845233940435	0.9999990727778187	0.9999990727778187	SLC7A9	1		10	1	1.195769602547336	-0.17878999696038134	0.7607493420961396
GO:0000103	sulfate assimilation	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000105	histidine biosynthetic process	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000117	regulation of transcription involved in G2/M transition of mitotic cell cycle	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000122	negative regulation of transcription by RNA polymerase II	929	0	0	1	1	1		0		0	0	0	0	0
GO:0000132	establishment of mitotic spindle orientation	34	0	0	1	1	1		0		0	0	0	0	0
GO:0000154	rRNA modification	34	0.0014847809948032665	34/16075	0.7906358460128069	0.9999990727778187	0.9999990727778187	FDXACB1/NSUN5P1	2		18	0	2.152385284585205	-Inf	0
GO:0000160	phosphorelay signal transduction system	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000165	MAPK cascade	756	0	0	1	1	1		0		0	0	0	0	0
GO:0000183	rDNA heterochromatin formation	9	0.0014847809948032665	9/16075	0.1705897448012733	0.9999990727778187	0.9999990727778187	RRP8/BEND3	2		4	2	0.4783078410189345	1.430647915473719	2.1377964616686715
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	40	0.0014847809948032665	40/16075	0.8597455265081909	0.9999990727778187	0.9999990727778187	SKIC2/PNLDC1	2		25	1	2.98942400636834	-1.0950807288345363	0.32856870376096464
GO:0000209	protein polyubiquitination	239	0	0	1	1	1		0		0	0	0	0	0
GO:0000212	meiotic spindle organization	16	7.423904974016332e-4	16/16075	0.753629903524744	0.9999990727778187	0.9999990727778187	SEPTIN1	1		4	0	0.4783078410189345	-Inf	0
GO:0000226	microtubule cytoskeleton organization	629	0	0	1	1	1		0		0	0	0	0	0
GO:0000244	spliceosomal tri-snRNP complex assembly	26	7.423904974016332e-4	24/16075	0.8777794070822457	0.9999990727778187	0.9999990727778187	SRSF12	1		11	0	1.3153465628020697	-Inf	0
GO:0000245	spliceosomal complex assembly	90	0.005196733481811433	85/16075	0.5760347928303626	0.9999990727778187	0.9999990727778187	PRPF39/LUC7L/KHDC4/CELF3/SMN1/SRPK3/SRSF12	7		39	4	4.663501449934611	-0.15347218897609133	0.7771119147381587
GO:0000255	allantoin metabolic process	7	0	0	1	1	1		0		0	0	0	0	0
GO:0000256	allantoin catabolic process	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000266	mitochondrial fission	40	0.0014847809948032665	40/16075	0.8597455265081909	0.9999990727778187	0.9999990727778187	DCN/LRRK2	2		9	0	1.0761926422926025	-Inf	0
GO:0000270	peptidoglycan metabolic process	6	7.423904974016332e-4	6/16075	0.4085477464415528	0.9999990727778187	0.9999990727778187	LYG2	1		0	0	0	0	0
GO:0000271	polysaccharide biosynthetic process	66	0.004454342984409799	65/16075	0.46538387085367106	0.9999990727778187	0.9999990727778187	PHKG2/EPM2AIP1/PER2/PHKG1/PPP1R3E/HAS3	6		10	0	1.195769602547336	-Inf	0
GO:0000272	polysaccharide catabolic process	20	0.0014847809948032665	19/16075	0.48100291238574855	0.9999990727778187	0.9999990727778187	PHKG2/GAA	2		5	1	0.597884801273668	0.514357183599564	1.286825363767278
GO:0000278	mitotic cell cycle	896	0	0	1	1	1		0		0	0	0	0	0
GO:0000280	nuclear division	441	0	0	1	1	1		0		0	0	0	0	0
GO:0000281	mitotic cytokinesis	83	7.423904974016332e-4	83/16075	0.9993129898144243	0.9999990727778187	0.9999990727778187	VPS4A	1		63	1	7.533348496048218	-2.019339630357868	0.13235631640936416
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	67	0.003711952487008166	66/16075	0.6580702978403551	0.9999990727778187	0.9999990727778187	TENT4A/EXOSC5/AGO2/NANOS1/PNLDC1	5		12	1	1.4349235230568034	-0.3611115537543359	0.6501261251685897
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	34	0.0022271714922048997	34/16075	0.5510983103245986	0.9999990727778187	0.9999990727778187	TENT4A/AGO2/PNLDC1	3		6	1	0.7174617615284017	0.3320356268056094	1.1343745379292065
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	10	0	0	1	1	1		0		0	0	0	0	0
GO:0000291	nuclear-transcribed mRNA catabolic process, exonucleolytic	19	0.0022271714922048997	19/16075	0.20961274008160116	0.9999990727778187	0.9999990727778187	DIS3L2/EXOSC5/SKIC2	3		0	0	0	0	0
GO:0000294	nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000296	spermine transport	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000301	retrograde transport, vesicle recycling within Golgi	9	7.423904974016332e-4	9/16075	0.5451730821247531	0.9999990727778187	0.9999990727778187	COG8	1		8	1	0.956615682037869	0.04435355435382847	0.9130814069607107
GO:0000302	response to reactive oxygen species	195	0.005939123979213066	193/16075	0.9932144731985033	0.9999990727778187	0.9999990727778187	COL1A1/IL18BP/MAPK13/PDGFRB/DDR2/GPR37/LRRK2/HBB	8		82	3	9.805310740888157	-1.1843118625624791	0.3013737808598699
GO:0000303	response to superoxide	25	0	0	1	1	1		0		0	0	0	0	0
GO:0000304	response to singlet oxygen	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000305	response to oxygen radical	26	0	0	1	1	1		0		0	0	0	0	0
GO:0000320	re-entry into mitotic cell cycle	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000338	protein deneddylation	11	0	0	1	1	1		0		0	0	0	0	0
GO:0000348	mRNA branch site recognition	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000349	generation of catalytic spliceosome for first transesterification step	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000350	generation of catalytic spliceosome for second transesterification step	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000353	formation of quadruple SL/U4/U5/U6 snRNP	10	0	0	1	1	1		0		0	0	0	0	0
GO:0000354	cis assembly of pre-catalytic spliceosome	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000365	mRNA trans splicing, via spliceosome	10	0	0	1	1	1		0		0	0	0	0	0
GO:0000375	RNA splicing, via transesterification reactions	317	0	0	1	1	1		0		0	0	0	0	0
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	313	0	0	1	1	1		0		0	0	0	0	0
GO:0000378	RNA exon ligation	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000379	tRNA-type intron splice site recognition and cleavage	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000380	alternative mRNA splicing, via spliceosome	72	0.003711952487008166	72/16075	0.7317311424151886	0.9999990727778187	0.9999990727778187	RBM4/DDX17/SRRM4/CELF3/SRSF12	5		12	1	1.4349235230568034	-0.3611115537543359	0.6501261251685897
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	56	0.003711952487008166	56/16075	0.5098251038659858	0.9999990727778187	0.9999990727778187	RBM4/DDX17/SRRM4/CELF3/SRSF12	5		38	5	4.543924489679878	0.09564684874137888	0.9505960636326981
GO:0000387	spliceosomal snRNP assembly	51	0.0022271714922048997	49/16075	0.79012761693695	0.9999990727778187	0.9999990727778187	GEMIN4/SMN1/SRSF12	3		32	2	3.826462728151476	-0.6487936262061168	0.5014012815983132
GO:0000388	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000389	mRNA 3'-splice site recognition	6	0	0	1	1	1		0		0	0	0	0	0
GO:0000390	spliceosomal complex disassembly	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000393	spliceosomal conformational changes to generate catalytic conformation	5	0	0	1	1	1		0		0	0	0	0	0
GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	14	7.423904974016332e-4	14/16075	0.7064553767739603	0.9999990727778187	0.9999990727778187	TSEN2	1		8	1	0.956615682037869	0.04435355435382847	0.9130814069607107
GO:0000395	mRNA 5'-splice site recognition	21	0.0014847809948032665	16/16075	0.3927403283711576	0.9999990727778187	0.9999990727778187	PRPF39/SRSF12	2		3	1	0.35873088076420084	1.0251828073655547	1.7490518107406903
GO:0000398	mRNA splicing, via spliceosome	313	0	0	1	1	1		0		0	0	0	0	0
GO:0000409	regulation of transcription by galactose	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000411	positive regulation of transcription by galactose	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000413	protein peptidyl-prolyl isomerization	27	0	0	1	1	1		0		0	0	0	0	0
GO:0000414	regulation of histone H3-K36 methylation	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000415	negative regulation of histone H3-K36 methylation	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000422	autophagy of mitochondrion	90	0.003711952487008166	90/16075	0.8824772294627385	0.9999990727778187	0.9999990727778187	ATG4B/TSC2/ATP13A2/TAFAZZIN/SPATA33	5		31	1	3.7068857678967415	-1.3101921084514818	0.26659889965325095
GO:0000423	mitophagy	35	0.002969561989606533	35/16075	0.3368619672865388	0.9999990727778187	0.9999990727778187	ATG4B/TSC2/TAFAZZIN/SPATA33	4		25	1	2.98942400636834	-1.0950807288345363	0.32856870376096464
GO:0000425	pexophagy	6	0	0	1	1	1		0		0	0	0	0	0
GO:0000429	carbon catabolite regulation of transcription from RNA polymerase II promoter	4	0	0	1	1	1		0		0	0	0	0	0
GO:0000430	regulation of transcription from RNA polymerase II promoter by glucose	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000431	regulation of transcription from RNA polymerase II promoter by galactose	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000435	positive regulation of transcription from RNA polymerase II promoter by galactose	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	4	0	0	1	1	1		0		0	0	0	0	0
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	10	7.423904974016332e-4	10/16075	0.5833065228304641	0.9999990727778187	0.9999990727778187	KRI1	1		0	0	0	0	0
GO:0000448	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000451	rRNA 2'-O-methylation	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000454	snoRNA guided rRNA pseudouridine synthesis	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000455	enzyme-directed rRNA pseudouridine synthesis	4	0	0	1	1	1		0		0	0	0	0	0
GO:0000459	exonucleolytic trimming involved in rRNA processing	9	0	0	1	1	1		0		0	0	0	0	0
GO:0000460	maturation of 5.8S rRNA	36	0.0014847809948032665	36/16075	0.8164793170570496	0.9999990727778187	0.9999990727778187	KRI1/PRKDC	2		10	1	1.195769602547336	-0.17878999696038134	0.7607493420961396
GO:0000461	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	37	0.0014847809948032665	37/16075	0.8282990835232426	0.9999990727778187	0.9999990727778187	KRI1/TBL3	2		1	0	0.11957696025473362	-Inf	0
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	15	0	0	1	1	1		0		0	0	0	0	0
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	25	7.423904974016332e-4	25/16075	0.8880361598490649	0.9999990727778187	0.9999990727778187	KRI1	1		2	0	0.23915392050946724	-Inf	0
GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	9	0	0	1	1	1		0		0	0	0	0	0
GO:0000469	cleavage involved in rRNA processing	29	0.0014847809948032665	29/16075	0.7116282245959615	0.9999990727778187	0.9999990727778187	KRI1/TBL3	2		0	0	0	0	0
GO:0000470	maturation of LSU-rRNA	22	0	0	1	1	1		0		0	0	0	0	0
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	5	7.423904974016332e-4	5/16075	0.35443607181388026	0.9999990727778187	0.9999990727778187	TBL3	1		0	0	0	0	0
GO:0000478	endonucleolytic cleavage involved in rRNA processing	17	0.0014847809948032665	17/16075	0.42298862329342746	0.9999990727778187	0.9999990727778187	KRI1/TBL3	2		0	0	0	0	0
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	17	0.0014847809948032665	17/16075	0.42298862329342746	0.9999990727778187	0.9999990727778187	KRI1/TBL3	2		1	0	0.11957696025473362	-Inf	0
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	8	7.423904974016332e-4	8/16075	0.5035527113110336	0.9999990727778187	0.9999990727778187	TBL3	1		0	0	0	0	0
GO:0000481	maturation of 5S rRNA	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000491	small nucleolar ribonucleoprotein complex assembly	12	7.423904974016332e-4	12/16075	0.6502559254742133	0.9999990727778187	0.9999990727778187	NOPCHAP1	1		6	1	0.7174617615284017	0.3320356268056094	1.1343745379292065
GO:0000492	box C/D snoRNP assembly	10	7.423904974016332e-4	10/16075	0.5833065228304641	0.9999990727778187	0.9999990727778187	NOPCHAP1	1		5	1	0.597884801273668	0.514357183599564	1.286825363767278
GO:0000493	box H/ACA snoRNP assembly	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000494	box C/D RNA 3'-end processing	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000495	box H/ACA RNA 3'-end processing	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000512	lncRNA-mediated post-transcriptional gene silencing	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000578	embryonic axis specification	37	0.002969561989606533	37/16075	0.3761211569877697	0.9999990727778187	0.9999990727778187	SMAD6/TDGF1/CXXC4/NRARP	4		9	1	1.0761926422926025	-0.07342948130255494	0.8304153800189954
GO:0000706	meiotic DNA double-strand break processing	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000707	meiotic DNA recombinase assembly	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000708	meiotic strand invasion	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000709	meiotic joint molecule formation	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000710	meiotic mismatch repair	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000711	meiotic DNA repair synthesis	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000712	resolution of meiotic recombination intermediates	17	7.423904974016332e-4	17/16075	0.7742949835392013	0.9999990727778187	0.9999990727778187	EME2	1		3	0	0.35873088076420084	-Inf	0
GO:0000715	nucleotide-excision repair, DNA damage recognition	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000717	nucleotide-excision repair, DNA duplex unwinding	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000718	nucleotide-excision repair, DNA damage removal	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	4	0	0	1	1	1		0		0	0	0	0	0
GO:0000722	telomere maintenance via recombination	14	0	0	1	1	1		0		0	0	0	0	0
GO:0000723	telomere maintenance	156	0.007423904974016332	156/16075	0.8515266504724123	0.9999990727778187	0.9999990727778187	MAPKAPK5/CTC1/WRAP53/TELO2/LTO1/RECQL4/MYC/PRKDC/TERT/NSMCE3	10		65	6	7.7725024165576855	-0.2588327046339178	0.7106164619549177
GO:0000724	double-strand break repair via homologous recombination	170	0.007423904974016332	170/16075	0.9125494449396807	0.9999990727778187	0.9999990727778187	MCM9/TRRAP/MBTD1/MMS19/LIG3/WRAP53/RECQL4/POLN/NSMCE3/MCMDC2	10		76	4	9.087848979359755	-0.8206438831327761	0.42704906283071287
GO:0000725	recombinational repair	174	0.007423904974016332	174/16075	0.9255017111573466	0.9999990727778187	0.9999990727778187	MCM9/TRRAP/MBTD1/MMS19/LIG3/WRAP53/RECQL4/POLN/NSMCE3/MCMDC2	10		78	4	9.327002899869221	-0.8466193695360367	0.4166981221501605
GO:0000727	double-strand break repair via break-induced replication	12	7.423904974016332e-4	12/16075	0.6502559254742133	0.9999990727778187	0.9999990727778187	MCMDC2	1		0	0	0	0	0
GO:0000729	DNA double-strand break processing	19	0	0	1	1	1		0		0	0	0	0	0
GO:0000730	DNA recombinase assembly	4	0	0	1	1	1		0		0	0	0	0	0
GO:0000731	DNA synthesis involved in DNA repair	40	0.002969561989606533	40/16075	0.4344790544981192	0.9999990727778187	0.9999990727778187	POLD1/POLE/POLE2/POLN	4		31	3	3.7068857678967415	-0.211579819783372	0.7399175124358662
GO:0000732	strand displacement	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000737	DNA catabolic process, endonucleolytic	8	0.0014847809948032665	8/16075	0.1401456069762522	0.9999990727778187	0.9999990727778187	DNASE1/DNASE1L2	2		0	0	0	0	0
GO:0000738	DNA catabolic process, exonucleolytic	5	7.423904974016332e-4	5/16075	0.35443607181388026	0.9999990727778187	0.9999990727778187	TREX2	1		0	0	0	0	0
GO:0000741	karyogamy	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000768	syncytium formation by plasma membrane fusion	60	0.002969561989606533	59/16075	0.7396910933440346	0.9999990727778187	0.9999990727778187	CD109/PTGFRN/CDON/JAM2	4		13	0	1.5545004833115368	-Inf	0
GO:0000819	sister chromatid segregation	246	0	0	1	1	1		0		0	0	0	0	0
GO:0000820	regulation of glutamine family amino acid metabolic process	7	0.0014847809948032665	7/16075	0.11107328547575729	0.9999990727778187	0.9999990727778187	SLC7A7/NR1H4	2		2	0	0.23915392050946724	-Inf	0
GO:0000821	regulation of arginine metabolic process	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000902	cell morphogenesis	916	0	0	1	1	1		0		0	0	0	0	0
GO:0000904	cell morphogenesis involved in differentiation	618	0	0	1	1	1		0		0	0	0	0	0
GO:0000910	cytokinesis	178	0.003711952487008166	178/16075	0.9993979340809385	0.9999990727778187	0.9999990727778187	SEPTIN14/ENTR1/VPS4A/KLHL21/SEPTIN1	5		69	1	8.25081025757662	-2.1103114085635952	0.12090543395664669
GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	6	0	0	1	1	1		0		0	0	0	0	0
GO:0000915	actomyosin contractile ring assembly	6	0	0	1	1	1		0		0	0	0	0	0
GO:0000916	actomyosin contractile ring contraction	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000917	division septum assembly	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000921	septin ring assembly	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000956	nuclear-transcribed mRNA catabolic process	125	0.005196733481811433	124/16075	0.9035660593946434	0.9999990727778187	0.9999990727778187	TENT4A/DIS3L2/EXOSC5/AGO2/SKIC2/NANOS1/PNLDC1	7		62	3	7.413771535793483	-0.9047270003433173	0.39435143629680647
GO:0000957	mitochondrial RNA catabolic process	6	0	0	1	1	1		0		0	0	0	0	0
GO:0000958	mitochondrial mRNA catabolic process	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000959	mitochondrial RNA metabolic process	50	0.0014847809948032665	50/16075	0.930196489924933	0.9999990727778187	0.9999990727778187	FASTK/TWNK	2		35	1	4.185193608915677	-1.4315529654557495	0.23672053344383903
GO:0000960	regulation of mitochondrial RNA catabolic process	5	0	0	1	1	1		0		0	0	0	0	0
GO:0000961	negative regulation of mitochondrial RNA catabolic process	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000962	positive regulation of mitochondrial RNA catabolic process	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000963	mitochondrial RNA processing	19	7.423904974016332e-4	19/16075	0.8105737250625104	0.9999990727778187	0.9999990727778187	FASTK	1		18	0	2.152385284585205	-Inf	0
GO:0000964	mitochondrial RNA 5'-end processing	4	0	0	1	1	1		0		0	0	0	0	0
GO:0000965	mitochondrial RNA 3'-end processing	5	0	0	1	1	1		0		0	0	0	0	0
GO:0000966	RNA 5'-end processing	23	7.423904974016332e-4	23/16075	0.8665838179180012	0.9999990727778187	0.9999990727778187	TBL3	1		22	0	2.6306931256041395	-Inf	0
GO:0000967	rRNA 5'-end processing	5	7.423904974016332e-4	5/16075	0.35443607181388026	0.9999990727778187	0.9999990727778187	TBL3	1		0	0	0	0	0
GO:0000968	tRNA exon ligation	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000971	tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	7	0	0	1	1	1		0		0	0	0	0	0
GO:0000973	post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	3	0	0	1	1	1		0		0	0	0	0	0
GO:0001079	nitrogen catabolite regulation of transcription from RNA polymerase II promoter	1	0	0	1	1	1		0		0	0	0	0	0
GO:0001080	nitrogen catabolite activation of transcription from RNA polymerase II promoter	1	0	0	1	1	1		0		0	0	0	0	0
GO:0001100	negative regulation of exit from mitosis	1	0	0	1	1	1		0		0	0	0	0	0
