GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected
GO:0000002	mitochondrial genome maintenance	30	0	0	1	1	1		0		0	0	0	0	0
GO:0000003	reproduction	1410	0	0	1	1	1		0		0	0	0	0	0
GO:0000012	single strand break repair	11	0	0	1	1	1		0		0	0	0	0	0
GO:0000017	alpha-glucoside transport	2	0	0	1	1	1		0		0	0	0	0	0
GO:0000018	regulation of DNA recombination	132	0.0031570639305445935	131/16075	0.993666523212214	0.9999995503679004	0.9601702652892359	PRDM7/TEX15/ZSCAN4/PRDM9	4		89	1	12.55017910956957	-2.5297349371548035	0.07959606384959263
GO:0000019	regulation of mitotic recombination	7	7.892659826361484e-4	7/16075	0.43718014274037853	0.9754655313964742	0.9366134191929161	ZSCAN4	1		3	0	0.42303974526638993	-Inf	0
GO:0000022	mitotic spindle elongation	12	0	0	1	1	1		0		0	0	0	0	0
GO:0000023	maltose metabolic process	3	0	0	1	1	1		0		0	0	0	0	0
GO:0000025	maltose catabolic process	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000027	ribosomal large subunit assembly	25	0	0	1	1	1		0		0	0	0	0	0
GO:0000028	ribosomal small subunit assembly	17	0	0	1	1	1		0		0	0	0	0	0
GO:0000038	very long-chain fatty acid metabolic process	35	0.0023677979479084454	35/16075	0.5283350482079153	0.9787424641361788	0.9397598339856624	HACD1/SLC27A5/ACSBG1	3		24	3	3.3843179621311195	-0.12054010910249958	0.7987549765891888
GO:0000041	transition metal ion transport	93	0.003946329913180742	91/16075	0.8537739818780713	0.9999995503679004	0.9601702652892359	TF/STEAP2/SLC30A3/TTYH1/SLC30A10	5		55	3	7.755728663217148	-0.9498194639870249	0.37776183677986513
GO:0000045	autophagosome assembly	106	7.892659826361484e-4	106/16075	0.9998386786361498	0.9999995503679004	0.9601702652892359	NUPR1	1		52	0	7.332688917950759	-Inf	0
GO:0000050	urea cycle	10	0	0	1	1	1		0		0	0	0	0	0
GO:0000052	citrulline metabolic process	8	7.892659826361484e-4	8/16075	0.48155982653101437	0.9754655313964742	0.9366134191929161	DDAH1	1		5	1	0.7050662421106499	0.3494635201432359	1.1485765880596626
GO:0000053	argininosuccinate metabolic process	1	0	0	1	1	1		0		0	0	0	0	0
GO:0000054	ribosomal subunit export from nucleus	15	0	0	1	1	1		0		0	0	0	0	0
GO:0000055	ribosomal large subunit export from nucleus	8	0	0	1	1	1		0		0	0	0	0	0
GO:0000056	ribosomal small subunit export from nucleus	8	0	0	1	1	1		0		0	0	0	0	0
GO:0000070	mitotic sister chromatid segregation	197	0.0023677979479084454	197/16075	0.9999860838422103	0.9999995503679004	0.9601702652892359	ATRX/TEX14/MISP	3		110	1	15.511457326434297	-2.74157893321508	0.06442390124500709
GO:0000075	cell cycle checkpoint signaling	187	0.0015785319652722968	186/16075	0.9999963562034886	0.9999995503679004	0.9601702652892359	TEX14/PROX1	2		106	0	14.947404332745778	-Inf	0
GO:0000076	DNA replication checkpoint signaling	18	0	0	1	1	1		0		0	0	0	0	0
GO:0000077	DNA damage checkpoint signaling	122	0	0	1	1	1		0		0	0	0	0	0
